depuis,PRP,depuis
de,PRP,de
nombreuses,ADJ,nombreux
années,NOM,année
",",PUN,","
apportant,VER:ppre,apporter
ainsi,ADV,ainsi
une,DET:ART,un
contribution,NOM,contribution
importante,ADJ,important
à,PRP,à
la,DET:ART,le
victoire,NOM,victoire
commune,ADJ,commun
des,PRP:det,du
deux,NUM,deux
peuples,NOM,peuple
du,PRP:det,du
Laos,NOM,Laos
et,KON,et
du,PRP:det,du
Vietnam,NAM,Vietnam
",",PUN,","
a,VER:pres,avoir
-,PUN,-
t,VER:subi,t
-,PUN,-
il,PRO:PER,il
indiqué,VER:pper,indiquer
.,SENT,.
Le,DET:ART,le
30,NUM,@card@
avril,NOM,avril
1975,NUM,@card@
",",PUN,","
le,DET:ART,le
sud,NOM,sud
du,PRP:det,du
Vietnam,NAM,Vietnam
est,VER:pres,être
complètement,ADV,complètement
libéré,VER:pper,libérer
.,SENT,.
En,PRP,en
coordination,NOM,coordination
avec,PRP,avec
la,DET:ART,le
victoire,NOM,victoire
du,PRP:det,du
peuple,NOM,peuple
vietnamien,ADJ,vietnamien
",",PUN,","
le,DET:ART,le
Laos,NOM,Laos
a,VER:pres,avoir
lancé,VER:pper,lancer
une,DET:ART,un
campagne,NOM,campagne
de,PRP,de
soulèvement,NOM,soulèvement
pour,PRP,pour
prendre,VER:infi,prendre
le,DET:ART,le
pouvoir,NOM,pouvoir
dans,PRP,dans
tout,PRO:IND,tout
le,DET:ART,le
pays,NOM,pays
le,DET:ART,le
23,NUM,@card@
août,NOM,août
1975,NUM,@card@
",",PUN,","
abolissant,VER:ppre,abolir
l,NOM,l
’,ADJ,’
ancienne,ADJ,ancien
monarchie,NOM,monarchie
et,KON,et
établissant,VER:ppre,établir
le,DET:ART,le
nouveau,ADJ,nouveau
régime,NOM,régime
de,PRP,de
la,DET:ART,le
République,NOM,république
démocratique,ADJ,démocratique
populaire,ADJ,populaire
lao,NOM,lao
le,DET:ART,le
2,NUM,@card@
décembre,NOM,décembre
1975,NUM,@card@
.,SENT,.
