EPU,NOM,EPU
.,SENT,.
Le,DET:ART,le
Vietnam,NAM,Vietnam
est,VER:pres,être
actuellement,ADV,actuellement
membre,NOM,membre
du,PRP:det,du
Conseil,NOM,conseil
des,PRP:det,du
droits,NOM,droit
de,PRP,de
l,NOM,l
',PUN,'
homme,NOM,homme
pour,PRP,pour
le,DET:ART,le
mandat,NOM,mandat
2023,NUM,@card@
-,PUN,-
2025,NUM,@card@
et,KON,et
prépare,VER:pres,préparer
sa,DET:POS,son
candidature,NOM,candidature
pour,PRP,pour
le,DET:ART,le
mandat,NOM,mandat
2026,NUM,@card@
-,PUN,-
2028,NUM,@card@
.,SENT,.
Lors,ADV,lors
de,PRP,de
la,DET:ART,le
prochaine,ADJ,prochain
séance,NOM,séance
de,PRP,de
dialogue,NOM,dialogue
",",PUN,","
la,DET:ART,le
délégation,NOM,délégation
vietnamienne,ADJ,vietnamien
abordera,VER:futu,aborder
la,DET:ART,le
garantie,NOM,garantie
des,PRP:det,du
droits,NOM,droit
de,PRP,de
l,NOM,l
',PUN,'
homme,NOM,homme
au,PRP:det,au
Vietnam,NAM,Vietnam
depuis,PRP,depuis
le,DET:ART,le
précédent,ADJ,précédent
examen,NOM,examen
",",PUN,","
présentera,VER:futu,présenter
les,DET:ART,le
dernières,ADJ,dernier
informations,NOM,information
sur,PRP,sur
son,DET:POS,son
cadre,NOM,cadre
politique,ADJ,politique
et,KON,et
juridique,ADJ,juridique
lié,VER:pper,lier
aux,PRP:det,au
droits,NOM,droit
de,PRP,de
l,NOM,l
',PUN,'
homme,NOM,homme
",",PUN,","
ainsi,KON,ainsi
que,KON,que
ses,DET:POS,son
réalisations,NOM,réalisation
en,PRP,en
matière,NOM,matière
de,PRP,de
développement,NOM,développement
socio,NOM,socio
-,PUN,-
économique,ADJ,économique
et,KON,et
de,PRP,de
garantie,NOM,garantie
des,PRP:det,du
droits,NOM,droit
de,PRP,de
l,NOM,l
',PUN,'
homme,NOM,homme
.,SENT,.
En,PRP,en
outre,ADV,outre
",",PUN,","
la,DET:ART,le
délégation,NOM,délégation
vietnamienne,ADJ,vietnamien
informera,VER:futu,informer
des,PRP:det,du
progrès,NOM,progrès
de,PRP,de
la,DET:ART,le
mise,NOM,mise
en,PRP,en
œuvre,NOM,œuvre
des,PRP:det,du
recommandations,NOM,recommandation
acceptées,VER:pper,accepter
par,PRP,par
le,DET:ART,le
Vietnam,NAM,Vietnam
au,PRP:det,au
cours,NOM,cours|cour
du,PRP:det,du
3e,NUM,3e
cycle,NOM,cycle
",",PUN,","
ainsi,KON,ainsi
que,KON,que
des,PRP:det,du
priorités,NOM,priorité
et,KON,et
engagements,NOM,engagement
du,PRP:det,du
Vietnam,NAM,Vietnam
dans,PRP,dans
les,DET:ART,le
temps,NOM,temps
à,PRP,à
venir,VER:infi,venir
.,SENT,.
