),PUN,)
et,KON,et
à,PRP,à
la,DET:ART,le
Conférence,NOM,conférence
sur,PRP,sur
la,DET:ART,le
sécurité,NOM,sécurité
nationale,ADJ,national
en,PRP,en
Asie,NAM,Asie
(,PUN,(
NATSEC,NAM,NATSEC
),PUN,)
",",PUN,","
tenues,VER:pper,tenir
en,PRP,en
Malaisie,NAM,Malaisie
.,SENT,.
Viettel,NAM,Viettel
a,VER:pres,avoir
rejoint,VER:pper,rejoindre
l,VER:pper,l
’,ADJ,’
exposition,NOM,exposition
en,PRP,en
tant,ADV,tant
que,KON,que
stand,NOM,stand
national,ADJ,national
du,PRP:det,du
Vietnam,NAM,Vietnam
.,SENT,.
La,DET:ART,le
compagnie,NOM,compagnie
générale,ADJ,général
de,PRP,de
l,NOM,l
’,ABR,’
industrie,NOM,industrie
de,PRP,de
haute,ADJ,haut
technologie,NOM,technologie
Viettel,NAM,Viettel
(,PUN,(
Viettel,NAM,Viettel
High_Tech,NAM,High_Tech
-,PUN,-
VHT,NAM,VHT
),PUN,)
du,PRP:det,du
groupe,NOM,groupe
Viettel_y,NAM,Viettel_y
a,VER:pres,avoir
affirmé,VER:pper,affirmer
être,VER:infi,être
prête,ADJ,prêt
à,PRP,à
coopérer,VER:infi,coopérer
avec,PRP,avec
des,PRP:det,du
partenaires,NOM,partenaire
mondiaux,ADJ,mondial
",",PUN,","
à,PRP,à
devenir,VER:infi,devenir
co,NOM,co
-,PUN,-
développeur,NOM,développeur
de,PRP,de
produits,NOM,produit
et,KON,et
à,PRP,à
personnaliser,VER:infi,personnaliser
les,DET:ART,le
produits,NOM,produit
en,PRP,en
fonction,NOM,fonction
des,PRP:det,du
besoins,NOM,besoin
spécifiques,ADJ,spécifique
de,PRP,de
ses,DET:POS,son
clients,NOM,client
.,SENT,.
La,DET:ART,le
personnalisation,NOM,personnalisation
est,VER:pres,être
l,VER:pper,l
',PUN,'
avantage,NOM,avantage
de,PRP,de
VHT,NAM,VHT
par,PRP,par
rapport,NOM,rapport
aux,PRP:det,au
autres,ADJ,autre
grandes,ADJ,grand
entreprises,NOM,entreprise
et,KON,et
sociétés,NOM,société
de,PRP,de
l,NOM,l
',PUN,'
industrie,NOM,industrie
de,PRP,de
défense,NOM,défense
dans,PRP,dans
le,DET:ART,le
monde,NOM,monde
.,SENT,.
VHT,NAM,VHT
a,VER:pres,avoir
présenté,VER:pper,présenter
non,ADV,non
seulement,ADV,seulement
des,PRP:det,du
produits,NOM,produit
militaires,ADJ,militaire
avancés,VER:pper,avancer
",",PUN,","
mais,KON,mais
également,ADV,également
des,PRP:det,du
modules,NOM,module
de,PRP,de
composants,NOM,composant
",",PUN,","
reflétant,VER:ppre,refléter
sa,DET:POS,son
capacité,NOM,capacité
de,PRP,de
recherche,NOM,recherche
",",PUN,","
de,PRP,de
maîtrise,NOM,maîtrise
des,PRP:det,du
technologies,NOM,technologie
de,PRP,de
pointe,NOM,pointe
et,KON,et
de,PRP,de
conception,NOM,conception
.,SENT,.
Le,DET:ART,le
stand,NOM,stand
de,PRP,de
Viettel,NAM,Viettel
était,VER:impf,être
impressionnant,ADJ,impressionnant
et,KON,et
a,VER:pres,avoir
attiré,VER:pper,attirer
de,PRP,de
nombreux,ADJ,nombreux
visiteurs,NOM,visiteur
.,SENT,.
En,PRP,en
le,PRO:PER,le
visitant,VER:ppre,visiter
",",PUN,","
le,DET:ART,le
général,ADJ,général
Ith_Sarath,NAM,Ith_Sarath
",",PUN,","
commandant,VER:ppre,commander
en,PRP,en
chef,NOM,chef
adjoint,VER:pper,adjoindre
et,KON,et
chef,NOM,chef
d,VER:subi,d
',PUN,'
état,NOM,état
-,PUN,-
major,NOM,major
interarmées,ADJ,interarmées
de,PRP,de
l,NOM,l
',PUN,'
armée,NOM,armée
royale,ADJ,royal
cambodgienne,ADJ,cambodgien
",",PUN,","
a,VER:pres,avoir
déclaré,VER:pper,déclarer
que,KON,que
Viettel,NAM,Viettel
était,VER:impf,être
un,DET:ART,un
partenaire,NOM,partenaire
majeur,ADJ,majeur
de,PRP,de
l,NOM,l
',PUN,'
armée,VER:pper,armer
cambodgienne,ADJ,cambodgien
et,KON,et
qu,ADJ,qu
',PUN,'
il,PRO:PER,il
avait,VER:impf,avoir
soutenu,VER:pper,soutenir
son,DET:POS,son
pays,NOM,pays
.,SENT,.
Le,DET:ART,le
général,NOM,général
de,PRP,de
corps,NOM,corps
d,ADJ,d
’,ADJ,’
armée,VER:pper,armer
Phung,NAM,Phung
Si_Tân,NAM,Si_Tân
",",PUN,","
chef,NOM,chef
d,ADJ,d
',PUN,'
état,NOM,état
-,PUN,-
major,NOM,major
général,ADJ,général
adjoint,VER:pper,adjoindre
de,PRP,de
l,NOM,l
',PUN,'
Armée,VER:pper,armer
populaire,ADJ,populaire
vietnamienne,NOM,vietnamien
",",PUN,","
chef,NOM,chef
du,PRP:det,du
comité,NOM,comité
d,ADJ,d
',PUN,'
organisation,NOM,organisation
de,PRP,de
l,NOM,l
',PUN,'
Exposition,NOM,exposition
internationale,ADJ,international
de,PRP,de
la,DET:ART,le
défense,NOM,défense
du,PRP:det,du
Vietnam,NAM,Vietnam
",",PUN,","
a,VER:pres,avoir
déclaré,VER:pper,déclarer
que,KON,que
la,DET:ART,le
participation,NOM,participation
de,PRP,de
Viettel,NAM,Viettel
a,VER:pres,avoir
ouvert,VER:pper,ouvrir
de,PRP,de
nombreuses,ADJ,nombreux
perspectives,NOM,perspective
de,PRP,de
coopération,NOM,coopération
dans,PRP,dans
le,DET:ART,le
domaine,NOM,domaine
de,PRP,de
la,DET:ART,le
défense,NOM,défense
avec,PRP,avec
d,NOM,d
',PUN,'
autres,ADJ,autre
pays,NOM,pays
",",PUN,","
dont,PRO:REL,dont
la,DET:ART,le
Malaisie,NAM,Malaisie
.,SENT,.
La,DET:ART,le
coopération,NOM,coopération
entre,PRP,entre
le,DET:ART,le
Vietnam,NAM,Vietnam
et,KON,et
la,DET:ART,le
Malaisie,NOM,Malaisie
dans,PRP,dans
le,DET:ART,le
domaine,NOM,domaine
de,PRP,de
la,DET:ART,le
défense,NOM,défense
s,ADJ,s
',PUN,'
améliorera,VER:futu,améliorer
de,PRP,de
plus,ADV,plus
en,PRP,en
plus,ADV,plus
",",PUN,","
à,PRP,à
la,DET:ART,le
mesure,NOM,mesure
du,PRP:det,du
partenariat,NOM,partenariat
stratégique,ADJ,stratégique
entre,PRP,entre
les,DET:ART,le
deux,NUM,deux
pays,NOM,pays
",",PUN,","
a,VER:pres,avoir
souligné,VER:pper,souligner
le,DET:ART,le
général,NOM,général
de,PRP,de
corps,NOM,corps
d,ADJ,d
’,ADJ,’
armée,VER:pper,armer
Phung,NAM,Phung
Sy_Tân,NAM,Sy_Tân
.,SENT,.
Le,DET:ART,le
directeur,NOM,directeur
général,ADJ,général
de,PRP,de
VHT,NAM,VHT
",",PUN,","
Nguyên,NOM,Nguyên
Vu,VER:pper,voir
Ha,ABR,ha
",",PUN,","
a,VER:pres,avoir
déclaré,VER:pper,déclarer
qu,VER:pper,qu
',PUN,'
à,PRP,à
travers,NOM,travers
l,ADJ,l
',PUN,'
exposition,NOM,exposition
",",PUN,","
Viettel,NAM,Viettel
a,VER:pres,avoir
présenté,VER:pper,présenter
sa,DET:POS,son
capacité,NOM,capacité
de,PRP,de
recherche,NOM,recherche
et,KON,et
de,PRP,de
maîtrise,NOM,maîtrise
de,PRP,de
la,DET:ART,le
technologie,NOM,technologie
de,PRP,de
défense,NOM,défense
à,PRP,à
ses,DET:POS,son
partenaires,NOM,partenaire
de,PRP,de
la,DET:ART,le
région,NOM,région
et,KON,et
du,PRP:det,du
monde,NOM,monde
.,SENT,.
Ses,DET:POS,son
produits,NOM,produit
n,ADJ,n
',PUN,'
ont,VER:pres,avoir
rien,ADV,rien
à,PRP,à
envier,VER:infi,envier
à,PRP,à
ceux,PRO:DEM,celui
des,PRP:det,du
pays,NOM,pays
plus,ADV,plus
développés,VER:pper,développer
.,SENT,.
