Nom du Fichier,Sujet,Verbe,COD
vnp_url_189.csv,Chuyến,chính_thức,năng_lượng
vnp_url_189.csv,ấn_tượng,đón,nội_dung
vnp_url_189.csv,chuyến,khẳng_định,chiến_lược
vnp_url_189.csv,Chuyến,dự,Australia
vnp_url_189.csv,Thủ_tướng,mong_muốn,giữa
vnp_url_189.csv,dự_án,hoàn,yêu_cầu
vnp_url_189.csv,TTXVN,trân_trọng,báo_chí
vnp_url_122.csv,Chủ_tịch,đánh_giá,Việt_Nam
vnp_url_122.csv,Đại_sứ,tiếp,nhiệm_kỳ
vnp_url_122.csv,Chủ_tịch,chúc_mừng,quan_hệ
vnp_url_122.csv,Chủ_tịch,đánh_giá,quan_hệ
vnp_url_122.csv,quan_hệ,có,nhân_dân
vnp_url_122.csv,đoàn,quan_tâm,cơ_hội
vnp_url_122.csv,Đại_sứ,trân_trọng,Chủ_tịch
vnp_url_122.csv,nhiệm_kỳ,chia_sẻ,khách
vnp_url_122.csv,tôi,là,Đại_sứ
vnp_url_122.csv,bà,là,Đại_sứ
vnp_url_122.csv,Đại_sứ,mong_muốn,cơ_hội
vnp_url_122.csv,Đại_sứ,Đề_cập,kinh_nghiệm
vnp_url_122.csv,bên,mong_muốn,giữa
vnp_url_122.csv,Việt_Nam,Cảm_ơn,quan_hệ
vnp_url_122.csv,Chủ_tịch,Chúc_mừng,Đoàn
vnp_url_122.csv,đoàn,đề_nghị,tình
vnp_url_122.csv,bên,cần,kim_ngạch
vnp_url_122.csv,bà,mong_muốn,quan_hệ
vnp_url_315.csv,Ông,cần,người
vnp_url_315.csv,khả_năng,tiếp_tục,Tổng_thống
vnp_url_315.csv,Đại_sứ,vượt,chiến_thắng
vnp_url_315.csv,ông,cần,người
vnp_url_315.csv,Quyết_định,khiến,việc
vnp_url_315.csv,Ông,có,phiếu
vnp_url_315.csv,Đương_kim,giành,chiến_thắng
vnp_url_262.csv,nhà_khoa_học,tích_hợp,mục_tiêu
vnp_url_262.csv,nước,cho,khả_năng
vnp_url_262.csv,nhà_khoa_học,tích_hợp,mục_tiêu
vnp_url_262.csv,Agni,có,tầm
vnp_url_262.csv,Đây,là,khả_năng
vnp_url_262.csv,Tổ_chức,Tên_lửa,Quốc_phòng
vnp_url_262.csv,Ấn_Độ,tiến_hành,tên_lửa
vnp_url_262.csv,Tên_lửa,là,khả_năng
vnp_url_262.csv,Yars,là,nghĩa
vnp_url_262.csv,Ấn_Độ,tiến_hành,tên_lửa
vnp_url_262.csv,Nhà_lãnh_đạo,thị_sát,hải
vnp_url_265.csv,Ông,cần,người
vnp_url_265.csv,khả_năng,tiếp_tục,Tổng_thống
vnp_url_265.csv,Đại_sứ,vượt,chiến_thắng
vnp_url_265.csv,ông,cần,người
vnp_url_265.csv,Quyết_định,khiến,việc
vnp_url_265.csv,Ông,có,phiếu
vnp_url_265.csv,Đương_kim,giành,chiến_thắng
vnp_url_182.csv,Shabab,nêu,biên_giới
vnp_url_182.csv,nước,cho,quan
vnp_url_182.csv,Shabab,nêu,biên_giới
vnp_url_182.csv,chiếc,cán,thiết_bị
vnp_url_182.csv,Cảnh_sát,cho,Nhóm
vnp_url_182.csv,Lực_lượng,ngăn_chặn,kế_hoạch
vnp_url_182.csv,cuộc,buộc,biên_giới
vnp_url_182.csv,họ,là,bác_sỹ
vnp_url_182.csv,binh_sỹ,khiến,người
vnp_url_248.csv,Đồng,nhận,sức
vnp_url_248.csv,đồng,do,sức
vnp_url_248.csv,ngân_hàng,tăng,lượng
vnp_url_248.csv,sự,phải,nét
vnp_url_248.csv,Đồng,đánh,ngôi
vnp_url_248.csv,khả_năng,từ_bỏ,tiền
vnp_url_248.csv,nhà_quản_lý,cho,đồng
vnp_url_248.csv,ngân_hàng,cho,tỷ_trọng
vnp_url_367.csv,Thủ_tướng,đánh_giá,môi_trường
vnp_url_367.csv,Thủ_tướng,tiếp,Đại_sứ
vnp_url_367.csv,Phó,Tại,môi_trường
vnp_url_367.csv,nước,là,năng_lượng
vnp_url_367.csv,Thủ_tướng,cho,sự
vnp_url_367.csv,Thủ_tướng,đề_nghị,nguồn
vnp_url_367.csv,nhà_đầu_tư,thông_tin,thiết_bị
vnp_url_367.csv,nước,Cảm_ơn,rừng
vnp_url_367.csv,kiến_thức,Theo,công_nghệ_cao
vnp_url_367.csv,Chủ_tịch,báo_cáo,tỷ_lệ
vnp_url_367.csv,tương_lai,nghiên_cứu,năng_lượng
vnp_url_367.csv,Phần_Lan,có,thứ
vnp_url_89.csv,Thủ_tướng,có,hình_ảnh
vnp_url_89.csv,Chuyến,thành_công,Australia
vnp_url_89.csv,Thủ_tướng,phải,hình_ảnh
vnp_url_89.csv,bên,thành_công,đối_tác
vnp_url_89.csv,hiệu_quả,thông_qua,an_ninh
vnp_url_89.csv,đó,cho,chính_trị
vnp_url_89.csv,lợi_ích,lên,mối
vnp_url_89.csv,Chủ_tịch,gặp,Chủ_tịch
vnp_url_89.csv,Diễn_đàn,dự,khoa_học
vnp_url_89.csv,Chuyến,chính_thức,năng_lượng
vnp_url_89.csv,ấn_tượng,đón,nội_dung
vnp_url_89.csv,chuyến,khẳng_định,chiến_lược
vnp_url_89.csv,Chuyến,dự,Australia
vnp_url_89.csv,Thủ_tướng,mong_muốn,giữa
vnp_url_89.csv,dự_án,hoàn,yêu_cầu
vnp_url_89.csv,TTXVN,trân_trọng,báo_chí
vnp_url_66.csv,Quốc_hội,dự_kiến,Kỳ
vnp_url_66.csv,lãnh_đạo,Báo_cáo,Kỳ
vnp_url_66.csv,đơn_vị,nêu,Kỳ
vnp_url_66.csv,Quốc_hội,xây_dựng,nội_dung
vnp_url_66.csv,nội_dung,Theo,điều_kiện
vnp_url_66.csv,Công_tác,cơ_bản,kỳ
vnp_url_66.csv,lớn,nhấn_mạnh,dịch
vnp_url_66.csv,địa_phương,cơ_bản,kinh_tế
vnp_url_66.csv,Chủ_tịch,lưu_ý,thời_gian
vnp_url_66.csv,hiệu_quả,là,Nghị_quyết
vnp_url_66.csv,Văn_phòng,giao,vấn_đề
vnp_url_66.csv,Chủ_tịch,yêu_cầu,vấn_đề
vnp_url_66.csv,Chủ_tịch,nhấn_mạnh,lợi_ích
vnp_url_66.csv,truyền_thông,lưu_ý,yêu_cầu
vnp_url_16.csv,Quốc_hội,dự_kiến,Kỳ
vnp_url_16.csv,lãnh_đạo,Báo_cáo,Kỳ
vnp_url_16.csv,đơn_vị,nêu,Kỳ
vnp_url_16.csv,Quốc_hội,xây_dựng,nội_dung
vnp_url_16.csv,nội_dung,Theo,điều_kiện
vnp_url_16.csv,Công_tác,cơ_bản,kỳ
vnp_url_16.csv,lớn,nhấn_mạnh,dịch
vnp_url_16.csv,địa_phương,cơ_bản,kinh_tế
vnp_url_16.csv,Chủ_tịch,lưu_ý,thời_gian
vnp_url_16.csv,hiệu_quả,là,Nghị_quyết
vnp_url_16.csv,Văn_phòng,giao,vấn_đề
vnp_url_16.csv,Chủ_tịch,yêu_cầu,vấn_đề
vnp_url_16.csv,Chủ_tịch,nhấn_mạnh,lợi_ích
vnp_url_16.csv,truyền_thông,lưu_ý,yêu_cầu
vnp_url_431.csv,Nhà_chức_trách,thông_báo,trẻ_em
vnp_url_431.csv,nhà_chức_trách,thông_báo,trẻ_em
vnp_url_431.csv,Cảnh_sát,phát_hiện,xe
vnp_url_431.csv,đối_tượng,điều_khiển,phương_tiện
vnp_url_431.csv,Lực_lượng,bàn_giao,tình_trạng
vnp_url_431.csv,giới_chức,giải_cứu,người
vnp_url_431.csv,họ,là,công_dân
vnp_url_431.csv,nhân_viên,phát_hiện,cửa
vnp_url_431.csv,người,Theo,đường
vnp_url_431.csv,đây,Theo,con_số
vnp_url_431.csv,quan_chức,nhóm_họp,áp_lực
vnp_url_431.csv,phần_lớn,được,công_dân
vnp_url_249.csv,Mức,là,USD
vnp_url_249.csv,phụ_nữ,nỗ_lực,vai_trò
vnp_url_249.csv,nữ_giới,Theo,báo_cáo
vnp_url_249.csv,Mức,là,USD
vnp_url_249.csv,tỷ_lệ,thu_thập,vai_trò
vnp_url_249.csv,quốc_gia,Theo,vị_trí
vnp_url_249.csv,nữ,là,tiền
vnp_url_249.csv,lĩnh_vực,có,ngành
vnp_url_249.csv,Ngành,chứng_kiến,sự
vnp_url_249.csv,nước,là,vị_trí
vnp_url_249.csv,toàn,cho,văn_phòng
vnp_url_249.csv,toàn,cho,văn_phòng
vnp_url_260.csv,Tình_trạng,leo_thang,tên_lửa
vnp_url_260.csv,lực_lượng,tuyên_bố,vụ
vnp_url_260.csv,Israel,Trao_đổi,cuộc
vnp_url_260.csv,nguồn,cho,di_tích
vnp_url_260.csv,Tình_trạng,leo_thang,tên_lửa
vnp_url_260.csv,cuộc,khiến,chiến_binh
vnp_url_260.csv,Thủ_tướng,nhấn_mạnh,quân
vnp_url_260.csv,Hezbollah,nêu,chi_tiết
vnp_url_260.csv,phong_trào,không_kích,mục_tiêu
vnp_url_301.csv,hiệp_hội,là,kế_hoạch
vnp_url_301.csv,Bộ_trưởng,chủ_trì,Hội_nghị
vnp_url_301.csv,Hội_nghị,được,chỉ_đạo
vnp_url_301.csv,hiệu_quả,là,nền_tảng
vnp_url_301.csv,Thứ_trưởng,Báo_cáo,tiền_lệ
vnp_url_301.csv,công_tác,được,hoạt_động
vnp_url_301.csv,tình_hình,bày_tỏ,ngoại_giao
vnp_url_301.csv,trong,cho,cơ_hội
vnp_url_301.csv,giá,dự_báo,khó_khăn
vnp_url_301.csv,kinh_tế,công_tác,kinh_tế
vnp_url_301.csv,Bộ,đổng,khí_hậu
vnp_url_301.csv,Bộ_trưởng,Phát_biểu,kinh_tế
vnp_url_301.csv,bạn_bè,lọt,vaccine
vnp_url_301.csv,Thủ_tướng,hỗ_trợ,hoạt_động
vnp_url_301.csv,thành_quả,khẳng_định,sự
vnp_url_301.csv,chuỗi,nhấn_mạnh,cơ_hội
vnp_url_301.csv,hàng_đầu,là,kinh_tế
vnp_url_301.csv,Phương_châm,là,nhiệm_vụ
vnp_url_301.csv,Một,là,hiệu_quả
vnp_url_301.csv,Hai,là,nền_tảng
vnp_url_301.csv,xu_thế,là,cơ_hội
vnp_url_301.csv,quỹ,tập_trung,sáng_kiến
vnp_url_301.csv,Bộ_trưởng,đề_nghị,động_lực
vnp_url_301.csv,Bộ_trưởng,đề_nghị,nguồn_lực
vnp_url_301.csv,Chính_phủ,phải,chỉ_tiêu
vnp_url_429.csv,Sáng_kiến,được,viện_trợ
vnp_url_429.csv,cơ_quan,được,nỗ_lực
vnp_url_429.csv,Sự_kiện,được,Chương_trình
vnp_url_429.csv,Phó,Phát_biểu,cuộc_sống
vnp_url_429.csv,Sáng_kiến,hướng,hành_lang
vnp_url_429.csv,nỗ_lực,lưu_ý,đường_hàng
vnp_url_429.csv,Hamas,Liên_quan,lượng
vnp_url_429.csv,phía,thống_kê,con_tin
vnp_url_429.csv,máy_bay,cho,thực_phẩm
vnp_url_429.csv,nước,Lực_lượng,hàng
vnp_url_429.csv,đây,Trả_lời,mục_tiêu
vnp_url_429.csv,bên,được,triển_vọng
vnp_url_393.csv,thành_viên,nhất_trí,tổng_thống
vnp_url_393.csv,đảng,Theo,ứng_cử_viên
vnp_url_393.csv,thành_viên,Phát_biểu,tổng_thống
vnp_url_393.csv,PSUV,tổ_chức,quyết_định
vnp_url_393.csv,bà,công_bố,tổng_thống
vnp_url_393.csv,nước_ngoài,nêu,việc
vnp_url_393.csv,phe,phải,vấn_đề
vnp_url_393.csv,đảng_phái,khẳng_định,quy_trình
vnp_url_393.csv,“,nhấn_mạnh,phần
vnp_url_398.csv,Đồng,nhận,sức
vnp_url_398.csv,đồng,do,sức
vnp_url_398.csv,ngân_hàng,tăng,lượng
vnp_url_398.csv,sự,phải,nét
vnp_url_398.csv,Đồng,đánh,ngôi
vnp_url_398.csv,khả_năng,từ_bỏ,tiền
vnp_url_398.csv,nhà_quản_lý,cho,đồng
vnp_url_398.csv,ngân_hàng,cho,tỷ_trọng
vnp_url_35.csv,Tổng_Thư_ký,lo_ngại,điều
vnp_url_35.csv,trong,kêu_gọi,hàng
vnp_url_35.csv,ông,Phát_biểu,điều
vnp_url_35.csv,Người,kêu_gọi,con_tin
vnp_url_35.csv,nguy_cơ,Theo,Liên_hợp_quốc
vnp_url_35.csv,Cơ_quan,dành,tình_cảnh
vnp_url_35.csv,UAE,Arab_Thống,hàng
vnp_url_35.csv,nỗ_lực,cho,nhu_cầu
vnp_url_35.csv,hàng,bắt_đầu,hàng
vnp_url_35.csv,máy_bay,cho,thực_phẩm
vnp_url_35.csv,máy_bay,cho,thực_phẩm
vnp_url_35.csv,Sáng_kiến,được,viện_trợ
vnp_url_35.csv,nước,Lực_lượng,hàng
vnp_url_4.csv,người,Theo,việc_làm
vnp_url_4.csv,khoản,có,việc_làm
vnp_url_4.csv,người,cảnh_báo,việc_làm
vnp_url_4.csv,đây,Dựa,mức
vnp_url_4.csv,điều,nói,việc_làm
vnp_url_4.csv,“,phải,người
vnp_url_4.csv,Ông,in,việc
vnp_url_4.csv,họ,Thay,điều_kiện
vnp_url_4.csv,mình,in,khuyết_tật
vnp_url_4.csv,quan_chức,in,vấn_đề
vnp_url_4.csv,Số,có,người
vnp_url_4.csv,Số,bao_gồm,con_số
vnp_url_4.csv,cơ_quan,giám_sát,xu_hướng
vnp_url_19.csv,Bộ,dự,hình_thức
vnp_url_19.csv,chiến_sỹ,Dự,hoà_bình
vnp_url_19.csv,Việt_Nam,Báo_cáo,diễn_biến
vnp_url_19.csv,cộng_đồng,là,trở_ngại
vnp_url_19.csv,thách_thức,Cạnh_tranh,chiến_lược
vnp_url_19.csv,Công_tác,cần,thực_chất
vnp_url_19.csv,Hội_đồng,giải_quyết,khí_hậu
vnp_url_19.csv,Bộ_trưởng,thể_hiện,trách_nhiệm
vnp_url_19.csv,Việt_Nam,cho,dấu_ấn
vnp_url_19.csv,Việt_Nam,góp_phần,luật_pháp
vnp_url_19.csv,Việt_Nam,thúc_đẩy,lợi_ích
vnp_url_19.csv,Việt_Nam,thúc_đẩy,hậu_quả
vnp_url_19.csv,Việt_Nam,thúc_đẩy,nước
vnp_url_19.csv,Việt_Nam,nỗ_lực,vai_trò
vnp_url_19.csv,Việt_Nam,chủ_động,khí_hậu
vnp_url_19.csv,nhiệm_kỳ,khẳng_định,hiệu_quả
vnp_url_19.csv,Phái_đoàn,Thay_mặt,đóng_góp
vnp_url_19.csv,cơ_quan,nhấn_mạnh,pháp_lý
vnp_url_19.csv,Thủ_tướng,đảm_nhiệm,vị_thế
vnp_url_19.csv,đây,đánh_giá,vấn_đề
vnp_url_19.csv,Thủ_tướng,đề_nghị,đất_nước
vnp_url_19.csv,“,cần,định_hướng
vnp_url_19.csv,Thủ_tướng,Kiên_định,Chiến_lược
vnp_url_19.csv,Thủ_tướng,nhấn_mạnh,nhiệm_vụ
vnp_url_19.csv,hoạt_động,là,dịch_bệnh
vnp_url_19.csv,Thủ_tướng,đề_nghị,sáng_kiến
vnp_url_19.csv,Bộ,tiếp_tục,trách_nhiệm
vnp_url_19.csv,tổ_chức,đề_nghị,kinh_tế
vnp_url_19.csv,hoạt_động,nhấn_mạnh,khát_vọng
vnp_url_19.csv,bộ,phải,sự
vnp_url_19.csv,Hệ_thống,cần,công_tác
vnp_url_19.csv,cán_bộ,chú_trọng,cơ_sở
vnp_url_349.csv,Mức,là,USD
vnp_url_349.csv,phụ_nữ,nỗ_lực,vai_trò
vnp_url_349.csv,nữ_giới,Theo,báo_cáo
vnp_url_349.csv,Mức,là,USD
vnp_url_349.csv,tỷ_lệ,thu_thập,vai_trò
vnp_url_349.csv,quốc_gia,Theo,vị_trí
vnp_url_349.csv,nữ,là,tiền
vnp_url_349.csv,lĩnh_vực,có,ngành
vnp_url_349.csv,Ngành,chứng_kiến,sự
vnp_url_349.csv,nước,là,vị_trí
vnp_url_349.csv,toàn,cho,văn_phòng
vnp_url_349.csv,toàn,cho,văn_phòng
vnp_url_226.csv,ông,có,Thị_trưởng
vnp_url_226.csv,ông,Theo,Thị_trưởng
vnp_url_226.csv,bên,đánh_giá,đoàn
vnp_url_226.csv,trong,trân_trọng,bên
vnp_url_226.csv,nước,đánh_giá,dư_địa
vnp_url_226.csv,bên,trong,hoà_bình
vnp_url_226.csv,lãnh_đạo,trao_đổi,tình
vnp_url_226.csv,Chủ_tịch,trân_trọng,Tổng_thống
vnp_url_226.csv,Chủ_tịch,trân_trọng,Hiệp_định
vnp_url_226.csv,biện_pháp,trân_trọng,hiệu_quả
vnp_url_226.csv,Latvia,đề_nghị,vấn_đề
vnp_url_226.csv,Thủ_tướng,bày_tỏ,quan_hệ
vnp_url_226.csv,học_sinh,cho,giáo_dục
vnp_url_226.csv,bên,trao_đổi,cầu_nối
vnp_url_226.csv,ông,bày_tỏ,hội_nghị
vnp_url_226.csv,Chủ_tịch,đánh_giá,vai_trò
vnp_url_226.csv,Đây,là,hoạt_động
vnp_url_226.csv,quan_hệ,khẳng_định,Chiến_lược
vnp_url_226.csv,Chủ_tịch,đề_nghị,điều_kiện
vnp_url_226.csv,ngành,cùng,hoạt_động
vnp_url_226.csv,Thị_trưởng,Nhắc,Bản_ghi_nhớ
vnp_url_226.csv,Thị_trưởng,trông_đợi,Việt_Nam
vnp_url_226.csv,Ông,bày_tỏ,quan_hệ
vnp_url_226.csv,sinh_viên,là,doanh_nghiệp
vnp_url_226.csv,UNDP,đề_nghị,chính_sách
vnp_url_226.csv,UNDP,đề_nghị,chính_sách
vnp_url_226.csv,Việt_Nam,khẳng_định,ai_lại
vnp_url_226.csv,Thủ_tướng,hội_kiến,Hội_nghị
vnp_url_164.csv,Bộ_trưởng,có,bài
vnp_url_164.csv,Thông_tấn_xã,trân_trọng,bài
vnp_url_164.csv,cơ_quan,là,chặng
vnp_url_164.csv,cơ_quan,trăn_trở,ngành
vnp_url_164.csv,Tình_hình,có,thay_đổi
vnp_url_164.csv,Điểm,là,nền
vnp_url_164.csv,chính_sách,được,cấp_độ
vnp_url_164.csv,kinh_tế,tiếp_tục,trường
vnp_url_164.csv,quá_trình,có,đứt_gãy
vnp_url_164.csv,vấn_đề,tác_động,khí_hậu
vnp_url_164.csv,Đất_nước,có,vị_thế
vnp_url_164.csv,Đây,là,đất_nước
vnp_url_164.csv,Việt_Nam,đề,nước
vnp_url_164.csv,Đại_hội,là,nguồn
vnp_url_164.csv,uy_tín,có,thế
vnp_url_164.csv,Việt_Nam,là,tiền_đề
vnp_url_164.csv,Công_tác,tiếp_tục,kết_quả
vnp_url_164.csv,Tổng_Bí_thư,đánh_dấu,toàn_quốc
vnp_url_164.csv,Đại_hội_Đảng_lần_thứ,là,đường_lối
vnp_url_164.csv,ngành,ảnh_hưởng,kết_quả
vnp_url_164.csv,trang_thiết_bị,chủ_động,phẩm
vnp_url_164.csv,hình_thức,tìm_tòi,công_dân
vnp_url_164.csv,đối_tác,có,lợi_ích
vnp_url_164.csv,đồng_chí,tham_gia,trách_nhiệm
vnp_url_164.csv,Hội_đồng,Nổi_bật,cấp
vnp_url_164.csv,ngành,nói,vị_thế
vnp_url_164.csv,sự,nhờ,hoạt_động
vnp_url_164.csv,sức_mạnh,được,Nhân_dân
vnp_url_164.csv,thế_hệ,nỗ_lực,ngoại_giao
vnp_url_164.csv,Ngành,tận_tâm,mục_tiêu
vnp_url_164.csv,Đại_hội_Đảng_lần_thứ,chỉ,mục_tiêu
vnp_url_164.csv,Cơ_sở,xuất_phát,vụ
vnp_url_164.csv,Mục_tiêu,là,chiến_lược
vnp_url_164.csv,hiệu_quả,cần,tiêu_chí
vnp_url_164.csv,toàn_vẹn,là,lợi
vnp_url_164.csv,trọng_điểm,đẩy_mạnh,nội_hàm
vnp_url_164.csv,kinh_nghiệm,Đẩy_mạnh,số
vnp_url_164.csv,lực,tiếp_tục,hiệu_quả
vnp_url_164.csv,cơ_quan,tiếp_tục,sức_mạnh
vnp_url_464.csv,Bộ_trưởng,có,bài
vnp_url_464.csv,Thông_tấn_xã,trân_trọng,bài
vnp_url_464.csv,cơ_quan,là,chặng
vnp_url_464.csv,cơ_quan,trăn_trở,ngành
vnp_url_464.csv,Tình_hình,có,thay_đổi
vnp_url_464.csv,Điểm,là,nền
vnp_url_464.csv,chính_sách,được,cấp_độ
vnp_url_464.csv,kinh_tế,tiếp_tục,trường
vnp_url_464.csv,quá_trình,có,đứt_gãy
vnp_url_464.csv,vấn_đề,tác_động,khí_hậu
vnp_url_464.csv,Đất_nước,có,vị_thế
vnp_url_464.csv,Đây,là,đất_nước
vnp_url_464.csv,Việt_Nam,đề,nước
vnp_url_464.csv,Đại_hội,là,nguồn
vnp_url_464.csv,uy_tín,có,thế
vnp_url_464.csv,Việt_Nam,là,tiền_đề
vnp_url_464.csv,Công_tác,tiếp_tục,kết_quả
vnp_url_464.csv,Tổng_Bí_thư,đánh_dấu,toàn_quốc
vnp_url_464.csv,Đại_hội_Đảng_lần_thứ,là,đường_lối
vnp_url_464.csv,ngành,ảnh_hưởng,kết_quả
vnp_url_464.csv,trang_thiết_bị,chủ_động,phẩm
vnp_url_464.csv,hình_thức,tìm_tòi,công_dân
vnp_url_464.csv,đối_tác,có,lợi_ích
vnp_url_464.csv,đồng_chí,tham_gia,trách_nhiệm
vnp_url_464.csv,Hội_đồng,Nổi_bật,cấp
vnp_url_464.csv,ngành,nói,vị_thế
vnp_url_464.csv,sự,nhờ,hoạt_động
vnp_url_464.csv,sức_mạnh,được,Nhân_dân
vnp_url_464.csv,thế_hệ,nỗ_lực,ngoại_giao
vnp_url_464.csv,Ngành,tận_tâm,mục_tiêu
vnp_url_464.csv,Đại_hội_Đảng_lần_thứ,chỉ,mục_tiêu
vnp_url_464.csv,Cơ_sở,xuất_phát,vụ
vnp_url_464.csv,Mục_tiêu,là,chiến_lược
vnp_url_464.csv,hiệu_quả,cần,tiêu_chí
vnp_url_464.csv,toàn_vẹn,là,lợi
vnp_url_464.csv,trọng_điểm,đẩy_mạnh,nội_hàm
vnp_url_464.csv,kinh_nghiệm,Đẩy_mạnh,số
vnp_url_464.csv,lực,tiếp_tục,hiệu_quả
vnp_url_464.csv,cơ_quan,tiếp_tục,sức_mạnh
vnp_url_165.csv,Ông,cần,người
vnp_url_165.csv,khả_năng,tiếp_tục,Tổng_thống
vnp_url_165.csv,Đại_sứ,vượt,chiến_thắng
vnp_url_165.csv,ông,cần,người
vnp_url_165.csv,Quyết_định,khiến,việc
vnp_url_165.csv,Ông,có,phiếu
vnp_url_165.csv,Đương_kim,giành,chiến_thắng
vnp_url_42.csv,Lực_lượng_vũ_trang,thông_báo,quân_sự
vnp_url_42.csv,bên,Theo,nghị_quyết
vnp_url_42.csv,Lực_lượng_vũ_trang,tiếp_tục,quân_sự
vnp_url_42.csv,xe,cắt,phương_tiện
vnp_url_42.csv,đơn_vị,RSF,đoạn
vnp_url_42.csv,SAF,cho,trại
vnp_url_42.csv,Hội_đồng,thông_qua,xung_đột
vnp_url_42.csv,người,Ước_tính,vấn_đề
vnp_url_42.csv,người,buộc,nhà_cửa
vnp_url_42.csv,Saudi_Arabia,cho,lệnh
vnp_url_42.csv,lời,Theo,nỗi
vnp_url_266.csv,Quốc_hội,dự_kiến,Kỳ
vnp_url_266.csv,lãnh_đạo,Báo_cáo,Kỳ
vnp_url_266.csv,đơn_vị,nêu,Kỳ
vnp_url_266.csv,Quốc_hội,xây_dựng,nội_dung
vnp_url_266.csv,nội_dung,Theo,điều_kiện
vnp_url_266.csv,Công_tác,cơ_bản,kỳ
vnp_url_266.csv,lớn,nhấn_mạnh,dịch
vnp_url_266.csv,địa_phương,cơ_bản,kinh_tế
vnp_url_266.csv,Chủ_tịch,lưu_ý,thời_gian
vnp_url_266.csv,hiệu_quả,là,Nghị_quyết
vnp_url_266.csv,Văn_phòng,giao,vấn_đề
vnp_url_266.csv,Chủ_tịch,yêu_cầu,vấn_đề
vnp_url_266.csv,Chủ_tịch,nhấn_mạnh,lợi_ích
vnp_url_266.csv,truyền_thông,lưu_ý,yêu_cầu
vnp_url_389.csv,Thủ_tướng,có,hình_ảnh
vnp_url_389.csv,Chuyến,thành_công,Australia
vnp_url_389.csv,Thủ_tướng,phải,hình_ảnh
vnp_url_389.csv,bên,thành_công,đối_tác
vnp_url_389.csv,hiệu_quả,thông_qua,an_ninh
vnp_url_389.csv,đó,cho,chính_trị
vnp_url_389.csv,lợi_ích,lên,mối
vnp_url_389.csv,Chủ_tịch,gặp,Chủ_tịch
vnp_url_389.csv,Diễn_đàn,dự,khoa_học
vnp_url_389.csv,Chuyến,chính_thức,năng_lượng
vnp_url_389.csv,ấn_tượng,đón,nội_dung
vnp_url_389.csv,chuyến,khẳng_định,chiến_lược
vnp_url_389.csv,Chuyến,dự,Australia
vnp_url_389.csv,Thủ_tướng,mong_muốn,giữa
vnp_url_389.csv,dự_án,hoàn,yêu_cầu
vnp_url_389.csv,TTXVN,trân_trọng,báo_chí
vnp_url_305.csv,nội_dung,để,cảm_xúc
vnp_url_305.csv,con,chia_sẻ,triển_vọng
vnp_url_305.csv,Cuốn,ra_đời,nguyện_vọng
vnp_url_305.csv,Việt_Nam,phổ_biến,con
vnp_url_305.csv,cuốn,có,khát_vọng
vnp_url_305.csv,Tổng_Bí_thư,có,điều
vnp_url_305.csv,khát_vọng,tạo,chủ_nghĩa_xã_hội
vnp_url_305.csv,chủ_nghĩa_xã_hội,Theo,xã_hội
vnp_url_305.csv,hướng,Quan_điểm,trung_tâm
vnp_url_305.csv,Tổng_Bí_thư,cho,thời_kỳ
