Nom du Fichier,Sujet,Verbe,COD
nd_url_97.csv,kế_hoạch,Phát_biểu,quốc_phòng
nd_url_97.csv,Thủ_tướng,cho,chi_phí
nd_url_97.csv,Na_Uy,công_bố,mức
nd_url_266.csv,cơ_quan,xin,thông_tin
nd_url_266.csv,bên,khẳng_định,chính_sách
nd_url_266.csv,thương_mại,nhấn_mạnh,hậu_quả
nd_url_266.csv,bên,Ghi_nhận,chính_sách
nd_url_266.csv,Thứ_trưởng,trân_trọng,Ngài_Bộ_trưởng
nd_url_266.csv,Bộ_trưởng,cam_kết,nội_dung
nd_url_489.csv,cơ_quan,xin,thông_tin
nd_url_489.csv,Uỷ_ban,Theo,Nga
nd_url_489.csv,Tổng_thống,cho,thông_tin
nd_url_489.csv,Bộ_trưởng,tham_gia,hàng_đầu
nd_url_489.csv,ông,cung_cấp,hối_lộ
nd_url_489.csv,khoản,Theo,ruble
nd_url_489.csv,ông,làm,nhà
nd_url_489.csv,ông,được,quân_sự
nd_url_337.csv,cơ_quan,xin,thông_tin
nd_url_337.csv,trường,cho,cán_bộ
nd_url_337.csv,Số_lượng,giảm,thách_thức
nd_url_337.csv,Trường,Để,Trung_tâm
nd_url_337.csv,Trường,mong_muốn,chương_trình
nd_url_337.csv,hệ_thống,Phát_biểu,vai_trò
nd_url_337.csv,Trong,có,trí
nd_url_337.csv,Trường,đổi_mới,đội_ngũ
nd_url_337.csv,Trường,nhập_cuộc,vị_trí
nd_url_337.csv,trường,như,công_cuộc
nd_url_337.csv,Bộ_trưởng,Chia_sẻ,đường_hướng
nd_url_337.csv,mô_hình,Đối_với,cơ_cấu
nd_url_337.csv,Trường,cần,cơ_sở
nd_url_94.csv,cơ_quan,xin,thông_tin
nd_url_94.csv,địa_phương,hoàn_thành,chỉ_tiêu
nd_url_94.csv,hiệu_quả,lãnh_đạo,hiệu_lực
nd_url_94.csv,đại_học,có,chất_lượng
nd_url_94.csv,đơn_vị,Phát_biểu,hiệu_quả
nd_url_94.csv,Nhà_nước,cần,tình_huống
nd_url_94.csv,dân_quân_tự_vệ,cần,quốc_phòng
nd_url_94.csv,Bộ,trao,công_tác
nd_url_83.csv,cơ_quan,xin,thông_tin
nd_url_83.csv,tham_mưu,Phát_biểu,an_ninh
nd_url_83.csv,Toàn,thực_hiện,hội
nd_url_83.csv,đơn_vị,triển_khai,công_tác
nd_url_83.csv,Đại_tướng,yêu_cầu,quốc_phòng
nd_url_83.csv,Toàn,bảo_đảm,kỹ_thuật
nd_url_83.csv,Thủ_tướng,tiếp,cấp
nd_url_83.csv,Thủ_tướng,tiếp,quốc_gia
nd_url_83.csv,bên,đặt,kết_quả
nd_url_83.csv,JETP,cho,sáng_kiến
nd_url_83.csv,Thủ_tướng,Nêu,mục_tiêu
nd_url_83.csv,JBIC,cho,khoản
nd_url_83.csv,doanh_nghiệp,hỗ_trợ,Việt_Nam
nd_url_83.csv,JBIC,tập_trung,cơ_chế
nd_url_83.csv,JBIC,cho,năng_lượng
nd_url_83.csv,Việt_Nam,mong_muốn,kinh_tế
nd_url_83.csv,Việt_Nam,là,đối_tác
nd_url_69.csv,cơ_quan,xin,thông_tin
nd_url_69.csv,Uỷ_ban,Theo,Nga
nd_url_69.csv,Tổng_thống,cho,thông_tin
nd_url_69.csv,Bộ_trưởng,tham_gia,hàng_đầu
nd_url_69.csv,ông,cung_cấp,hối_lộ
nd_url_69.csv,khoản,Theo,ruble
nd_url_69.csv,ông,làm,nhà
nd_url_69.csv,ông,được,quân_sự
nd_url_371.csv,cơ_quan,xin,thông_tin
nd_url_371.csv,bên,khẳng_định,chính_sách
nd_url_371.csv,thương_mại,nhấn_mạnh,hậu_quả
nd_url_371.csv,bên,Ghi_nhận,chính_sách
nd_url_371.csv,Thứ_trưởng,trân_trọng,Ngài_Bộ_trưởng
nd_url_371.csv,Bộ_trưởng,cam_kết,nội_dung
nd_url_215.csv,Cấm,có,sự
nd_url_163.csv,cơ_quan,xin,thông_tin
nd_url_107.csv,cơ_quan,xin,thông_tin
nd_url_107.csv,chiến_sĩ,Phát_biểu,sự
nd_url_107.csv,Nhà,là,vấn_đề
nd_url_107.csv,quân,Khái_quát,mặt
nd_url_107.csv,công_nhân,tiếp_tục,kỷ_luật
nd_url_107.csv,ban,yêu_cầu,yêu_cầu
nd_url_107.csv,thông_tin,lưu_ý,nền_tảng
nd_url_107.csv,pháp_chế,Chủ_động,số
nd_url_107.csv,quân,thực_hiện,người
nd_url_107.csv,cảng,duy_trì,biên_giới
nd_url_107.csv,chính_quyền,phối_hợp,Tết
nd_url_107.csv,hiệu_quả,triển_khai,nhiệm_vụ
nd_url_107.csv,đầu,đẩy_mạnh,ơn
nd_url_107.csv,Tình_hình,quyết_tâm,nhiệm_vụ
nd_url_107.csv,Đại_tướng,trồng,cây
nd_url_430.csv,cơ_quan,xin,thông_tin
nd_url_430.csv,Thượng_tướng,báo_cáo,nhiệm_vụ
nd_url_430.csv,Bộ,Theo,lực_lượng
nd_url_430.csv,Bộ,nỗ_lực,kết_quả
nd_url_430.csv,Nhà_nước,là,nghị_quyết
nd_url_430.csv,quân,duy_trì,mục_đích
nd_url_430.csv,SEA_Games,có,hậu_quả
nd_url_430.csv,Nghị_quyết,Thực_hiện,sự
nd_url_430.csv,đơn_vị,duy_trì,hiệu_quả
nd_url_430.csv,Đại_tướng,Phát_biểu,đơn_vị
nd_url_430.csv,Đại_tướng,Khái_quát,nhiệm_vụ
nd_url_430.csv,sự_kiện,lưu_ý,chất_lượng
nd_url_430.csv,hiệu_quả,cần,nạn
nd_url_519.csv,cơ_quan,xin,thông_tin
nd_url_519.csv,giá,cho,lúa_mì
nd_url_519.csv,ông,còn,động_lực
nd_url_519.csv,tình_hình,Tưởng_chừng,mùa
nd_url_519.csv,Miền,phải,tổng_sản_lượng
nd_url_519.csv,lượng,làm,độ_ẩm
nd_url_519.csv,nước,dừng,đợt
nd_url_519.csv,khu_vực,là,tình_trạng
nd_url_519.csv,Điều,buộc,triển_vọng
nd_url_519.csv,hãng,cắt_giảm,tấn
nd_url_519.csv,Thời_tiết,đe_doạ,lúa_mì
nd_url_519.csv,Bên,là,vai_trò
nd_url_519.csv,Vụ,kỳ_vọng,nguồn
nd_url_519.csv,diện_tích,cho,hạn_hán
nd_url_519.csv,con_số,có,diện_tích
nd_url_519.csv,diện_tích,cho,chất_lượng
nd_url_519.csv,đây,cho,năng_suất
nd_url_519.csv,số_liệu,gây,tâm_lý
nd_url_519.csv,tình_hình,Theo,vai_trò
nd_url_519.csv,khu_vực,dự_báo,lúa_mì
nd_url_519.csv,triển_vọng,kỳ_vọng,lúa_mì
nd_url_519.csv,La_Nina,mang,khí_hậu
nd_url_519.csv,giới,là,toàn_cầu
nd_url_519.csv,ông,Đứng,hàng_hoá
nd_url_338.csv,cơ_quan,xin,thông_tin
nd_url_126.csv,cơ_quan,xin,thông_tin
nd_url_126.csv,bên,khẳng_định,chính_sách
nd_url_126.csv,thương_mại,nhấn_mạnh,hậu_quả
nd_url_126.csv,bên,Ghi_nhận,chính_sách
nd_url_126.csv,Thứ_trưởng,trân_trọng,Ngài_Bộ_trưởng
nd_url_126.csv,Bộ_trưởng,cam_kết,nội_dung
nd_url_218.csv,cơ_quan,xin,thông_tin
nd_url_218.csv,Thủ_tướng,thăm,Phòng
nd_url_218.csv,Thủ_tướng,thăm,thư_viện
nd_url_218.csv,Thủ_tướng,chúc_mừng,cán_bộ
nd_url_218.csv,đại_biểu,tham_dự,buổi
nd_url_32.csv,cơ_quan,xin,thông_tin
nd_url_32.csv,mối,nhằm,thời_gian
nd_url_32.csv,Bộ_trưởng,Đoàn,trưởng_đoàn
nd_url_32.csv,chuyến,chào_mừng,quan_hệ
nd_url_32.csv,Chuyến,góp_phần,quan_hệ
nd_url_32.csv,Việt_Nam,khẳng_định,nét
nd_url_32.csv,nước,thực_hiện,quốc_phòng
nd_url_32.csv,bên,đánh_giá,sự_kiện
nd_url_32.csv,bên,đánh_giá,nạn
nd_url_32.csv,ASEAN,chia_sẻ,vai_trò
nd_url_32.csv,sự,nhấn_mạnh,Công_ước
nd_url_32.csv,quan_hệ,khẳng_định,bước_tiến
nd_url_32.csv,bên,nhấn_mạnh,biện_pháp
nd_url_32.csv,Bộ_trưởng,chụp,ảnh
nd_url_32.csv,Bin_Haji_Hasan,ký,quốc_phòng
nd_url_32.csv,doanh_nghiệp,trân_trọng,Bộ_trưởng
nd_url_524.csv,cơ_quan,xin,thông_tin
nd_url_524.csv,Uỷ_ban,Theo,Nga
nd_url_524.csv,Tổng_thống,cho,thông_tin
nd_url_524.csv,Bộ_trưởng,tham_gia,hàng_đầu
nd_url_524.csv,ông,cung_cấp,hối_lộ
nd_url_524.csv,khoản,Theo,ruble
nd_url_524.csv,ông,làm,nhà
nd_url_524.csv,ông,được,quân_sự
nd_url_135.csv,cơ_quan,xin,thông_tin
nd_url_135.csv,học_viên,được,Tổ_quốc
nd_url_135.csv,toạ_đàm,đi,thực_tế
nd_url_135.csv,học_viên,Phát_biểu,quốc_phòng
nd_url_135.csv,học_viên,tiếp_tục,nhiệm_vụ
nd_url_135.csv,Giám_đốc,trao,giấy
nd_url_135.csv,quân,chủ_động,Tổ_quốc
nd_url_138.csv,cơ_quan,xin,thông_tin
nd_url_138.csv,cấp,Báo_cáo,đề_tài
nd_url_138.csv,chỉ_tiêu,Triển_khai,chủng_loại
nd_url_138.csv,Thiếu_tướng,báo_cáo,kết_quả
nd_url_138.csv,cơ_quan,Theo,vị_trí
nd_url_138.csv,báo_chí,Phát_biểu,hiệu_quả
nd_url_138.csv,đại_biểu,tiếp_tục,hiệu_quả
nd_url_138.csv,nhiệm_vụ,mong_muốn,việc
nd_url_138.csv,Trung_tướng,trao,thành_tích
nd_url_416.csv,Cấm,có,sự
nd_url_507.csv,cơ_quan,xin,thông_tin
nd_url_507.csv,nước,khẳng_định,hoà_bình
nd_url_465.csv,cơ_quan,xin,thông_tin
nd_url_465.csv,Thượng_tướng,báo_cáo,nhiệm_vụ
nd_url_465.csv,Bộ,Theo,lực_lượng
nd_url_465.csv,Bộ,nỗ_lực,kết_quả
nd_url_465.csv,Nhà_nước,là,nghị_quyết
nd_url_465.csv,quân,duy_trì,mục_đích
nd_url_465.csv,SEA_Games,có,hậu_quả
nd_url_465.csv,Nghị_quyết,Thực_hiện,sự
nd_url_465.csv,đơn_vị,duy_trì,hiệu_quả
nd_url_465.csv,Đại_tướng,Phát_biểu,đơn_vị
nd_url_465.csv,Đại_tướng,Khái_quát,nhiệm_vụ
nd_url_465.csv,sự_kiện,lưu_ý,chất_lượng
nd_url_465.csv,hiệu_quả,cần,nạn
nd_url_208.csv,cơ_quan,xin,thông_tin
nd_url_208.csv,cấp,Báo_cáo,đề_tài
nd_url_208.csv,chỉ_tiêu,Triển_khai,chủng_loại
nd_url_208.csv,Thiếu_tướng,báo_cáo,kết_quả
nd_url_208.csv,cơ_quan,Theo,vị_trí
nd_url_208.csv,báo_chí,Phát_biểu,hiệu_quả
nd_url_208.csv,đại_biểu,tiếp_tục,hiệu_quả
nd_url_208.csv,nhiệm_vụ,mong_muốn,việc
nd_url_208.csv,Trung_tướng,trao,thành_tích
nd_url_518.csv,cơ_quan,xin,thông_tin
nd_url_518.csv,Thượng_tướng,trân_trọng,thời_gian
nd_url_518.csv,Nga,nhấn_mạnh,mối
nd_url_518.csv,lãnh_đạo,coi_trọng,chiến_lược
nd_url_518.csv,công_tác,bày_tỏ,đoàn
nd_url_518.csv,Đại_tướng,trân_trọng,chuyến
nd_url_518.csv,Thượng_tướng,cùng,thời_gian
nd_url_444.csv,cơ_quan,xin,thông_tin
nd_url_444.csv,địa_phương,hoàn_thành,chỉ_tiêu
nd_url_444.csv,hiệu_quả,lãnh_đạo,hiệu_lực
nd_url_444.csv,đại_học,có,chất_lượng
nd_url_444.csv,đơn_vị,Phát_biểu,hiệu_quả
nd_url_444.csv,Nhà_nước,cần,tình_huống
nd_url_444.csv,dân_quân_tự_vệ,cần,quốc_phòng
nd_url_444.csv,Bộ,trao,công_tác
nd_url_412.csv,cơ_quan,xin,thông_tin
nd_url_412.csv,tổng,dự_kiến,Krone
nd_url_412.csv,kế_hoạch,Phát_biểu,quốc_phòng
nd_url_412.csv,Thủ_tướng,cho,chi_phí
nd_url_412.csv,Na_Uy,công_bố,mức
nd_url_289.csv,Cấm,có,sự
nd_url_367.csv,cơ_quan,xin,thông_tin
nd_url_367.csv,nước,khẳng_định,hoà_bình
nd_url_173.csv,cơ_quan,xin,thông_tin
nd_url_173.csv,cấp,Báo_cáo,đề_tài
nd_url_173.csv,chỉ_tiêu,Triển_khai,chủng_loại
nd_url_173.csv,Thiếu_tướng,báo_cáo,kết_quả
nd_url_173.csv,cơ_quan,Theo,vị_trí
nd_url_173.csv,báo_chí,Phát_biểu,hiệu_quả
nd_url_173.csv,đại_biểu,tiếp_tục,hiệu_quả
nd_url_173.csv,nhiệm_vụ,mong_muốn,việc
nd_url_173.csv,Trung_tướng,trao,thành_tích
nd_url_259.csv,Cấm,có,sự
nd_url_30.csv,cơ_quan,xin,thông_tin
nd_url_30.csv,học_viên,được,Tổ_quốc
nd_url_30.csv,toạ_đàm,đi,thực_tế
nd_url_30.csv,học_viên,Phát_biểu,quốc_phòng
nd_url_30.csv,học_viên,tiếp_tục,nhiệm_vụ
nd_url_30.csv,Giám_đốc,trao,giấy
nd_url_30.csv,quân,chủ_động,Tổ_quốc
nd_url_17.csv,cơ_quan,xin,thông_tin
nd_url_17.csv,nước,khẳng_định,hoà_bình
nd_url_256.csv,cơ_quan,xin,thông_tin
nd_url_256.csv,Đoàn,tham_dự,cuộc
nd_url_256.csv,ông,Tại,quốc_phòng
nd_url_256.csv,bên,hợp_tác,kết_quả
nd_url_256.csv,DAPA,đánh_giá,quốc_phòng
nd_url_256.csv,Giám_đốc,khẳng_định,hợp_tác
nd_url_256.csv,Thượng_tướng,trao,Giám_đốc
nd_url_256.csv,nước,trân_trọng,Quân_đội
nd_url_256.csv,Malaysia,là,uy_tín
nd_url_256.csv,đoàn,Theo,thông_tin
nd_url_256.csv,quân_dụng,Triển_lãm,vai
nd_url_256.csv,Bộ_trưởng,Tham_dự,đoàn
nd_url_256.csv,an_ninh,Tham_gia,nhóm
nd_url_256.csv,Việc,cử,công_nghiệp
nd_url_279.csv,cơ_quan,xin,thông_tin
nd_url_279.csv,Uỷ_ban,Theo,Nga
nd_url_279.csv,Tổng_thống,cho,thông_tin
nd_url_279.csv,Bộ_trưởng,tham_gia,hàng_đầu
nd_url_279.csv,ông,cung_cấp,hối_lộ
nd_url_279.csv,khoản,Theo,ruble
nd_url_279.csv,ông,làm,nhà
nd_url_279.csv,ông,được,quân_sự
nd_url_467.csv,cơ_quan,xin,thông_tin
nd_url_467.csv,Thứ_trưởng,Tới,đồng_chí
nd_url_467.csv,Tổng_cục,Báo_cáo,nghị_quyết
nd_url_467.csv,Tổng_cục,chủ_động,nhiệm_vụ
nd_url_467.csv,đơn_vị,là,sự
nd_url_467.csv,nỗ_lực,tập_trung,chủng_loại
nd_url_467.csv,Tổng_cục,thực_hiện,thoả_thuận
nd_url_467.csv,đối_tác,Báo_cáo,hiệu_quả
nd_url_467.csv,trong,Phát_biểu,Chương_trình
nd_url_467.csv,nhiệm_vụ,theo_dõi,sản_phẩm
nd_url_467.csv,chỉ_tiêu,tập_trung,biên_chế
nd_url_467.csv,Tổng_cục,tăng_cường,Đảng
nd_url_461.csv,cơ_quan,xin,thông_tin
nd_url_461.csv,ông,cho,vụ
nd_url_461.csv,chính_quyền,khẩn_trương,Ban
nd_url_461.csv,Đám,bùng_phát,khó_khăn
nd_url_461.csv,Diện_tích,bị,rừng
nd_url_461.csv,lực_lượng,chữa_cháy,cây
nd_url_461.csv,Ngọn,thiêu,diện_tích
nd_url_365.csv,cơ_quan,xin,thông_tin
nd_url_365.csv,tình_cảm,Thay_mặt,sĩ_quan
nd_url_365.csv,Đảng,gởi,giá_trị
nd_url_365.csv,Chủ_tịch,bày_tỏ,Tết
nd_url_365.csv,Chủ_tịch,đến,đoàn
nd_url_365.csv,đoàn,tặng,quà
nd_url_365.csv,Lãnh_đạo,tặng,phần
nd_url_365.csv,Lãnh_đạo,trao,quà
nd_url_433.csv,cơ_quan,xin,thông_tin
nd_url_433.csv,tham_mưu,Phát_biểu,an_ninh
nd_url_433.csv,Toàn,thực_hiện,hội
nd_url_433.csv,đơn_vị,triển_khai,công_tác
nd_url_433.csv,Đại_tướng,yêu_cầu,quốc_phòng
nd_url_433.csv,Toàn,bảo_đảm,kỹ_thuật
nd_url_433.csv,Thủ_tướng,tiếp,cấp
nd_url_433.csv,Thủ_tướng,tiếp,quốc_gia
nd_url_433.csv,bên,đặt,kết_quả
nd_url_433.csv,JETP,cho,sáng_kiến
nd_url_433.csv,Thủ_tướng,Nêu,mục_tiêu
nd_url_433.csv,JBIC,cho,khoản
nd_url_433.csv,doanh_nghiệp,hỗ_trợ,Việt_Nam
nd_url_433.csv,JBIC,tập_trung,cơ_chế
nd_url_433.csv,JBIC,cho,năng_lượng
nd_url_433.csv,Việt_Nam,mong_muốn,kinh_tế
nd_url_433.csv,Việt_Nam,là,đối_tác
nd_url_491.csv,đại_biểu,Tới,đại_biểu
nd_url_491.csv,cơ_quan,Báo_cáo,tin
nd_url_491.csv,Đài_Phát_thanh,phát_sóng,định_kỳ
nd_url_491.csv,trọng_điểm,phản_ánh,nhiệm_vụ
nd_url_491.csv,tuyên_truyền,Nổi_bật,nạn
nd_url_491.csv,Báo,tích_cực,sự_kiện
nd_url_491.csv,hiệu_quả,phối_hợp,chất_lượng
nd_url_491.csv,hiệu_quả,Phát_biểu,nhiệm_vụ
nd_url_491.csv,báo_chí,Nhấn_mạnh,cách
nd_url_491.csv,chiến_sĩ,tiếp_tục,phẩm_chất
nd_url_491.csv,Bộ_Tư_lệnh,trao,thành_tích
nd_url_154.csv,Cấm,có,sự
nd_url_34.csv,cơ_quan,xin,thông_tin
nd_url_34.csv,Uỷ_ban,Theo,Nga
nd_url_34.csv,Tổng_thống,cho,thông_tin
nd_url_34.csv,Bộ_trưởng,tham_gia,hàng_đầu
nd_url_34.csv,ông,cung_cấp,hối_lộ
nd_url_34.csv,khoản,Theo,ruble
nd_url_34.csv,ông,làm,nhà
nd_url_34.csv,ông,được,quân_sự
nd_url_488.csv,cơ_quan,xin,thông_tin
nd_url_488.csv,cấp,Báo_cáo,đề_tài
nd_url_488.csv,chỉ_tiêu,Triển_khai,chủng_loại
nd_url_488.csv,Thiếu_tướng,báo_cáo,kết_quả
nd_url_488.csv,cơ_quan,Theo,vị_trí
nd_url_488.csv,báo_chí,Phát_biểu,hiệu_quả
nd_url_488.csv,đại_biểu,tiếp_tục,hiệu_quả
nd_url_488.csv,nhiệm_vụ,mong_muốn,việc
nd_url_488.csv,Trung_tướng,trao,thành_tích
nd_url_59.csv,cơ_quan,xin,thông_tin
nd_url_59.csv,địa_phương,hoàn_thành,chỉ_tiêu
nd_url_59.csv,hiệu_quả,lãnh_đạo,hiệu_lực
nd_url_59.csv,đại_học,có,chất_lượng
nd_url_59.csv,đơn_vị,Phát_biểu,hiệu_quả
nd_url_59.csv,Nhà_nước,cần,tình_huống
nd_url_59.csv,dân_quân_tự_vệ,cần,quốc_phòng
nd_url_59.csv,Bộ,trao,công_tác
nd_url_52.csv,cơ_quan,xin,thông_tin
nd_url_52.csv,nước,khẳng_định,hoà_bình
nd_url_15.csv,cơ_quan,xin,thông_tin
nd_url_15.csv,tình_cảm,Thay_mặt,sĩ_quan
nd_url_15.csv,Đảng,gởi,giá_trị
nd_url_15.csv,Chủ_tịch,bày_tỏ,Tết
nd_url_15.csv,Chủ_tịch,đến,đoàn
nd_url_15.csv,đoàn,tặng,quà
nd_url_15.csv,Lãnh_đạo,tặng,phần
nd_url_15.csv,Lãnh_đạo,trao,quà
nd_url_267.csv,cơ_quan,xin,thông_tin
nd_url_267.csv,trường,cho,cán_bộ
nd_url_267.csv,Số_lượng,giảm,thách_thức
nd_url_267.csv,Trường,Để,Trung_tâm
nd_url_267.csv,Trường,mong_muốn,chương_trình
nd_url_267.csv,hệ_thống,Phát_biểu,vai_trò
nd_url_267.csv,Trong,có,trí
nd_url_267.csv,Trường,đổi_mới,đội_ngũ
nd_url_267.csv,Trường,nhập_cuộc,vị_trí
nd_url_267.csv,trường,như,công_cuộc
nd_url_267.csv,Bộ_trưởng,Chia_sẻ,đường_hướng
nd_url_267.csv,mô_hình,Đối_với,cơ_cấu
nd_url_267.csv,Trường,cần,cơ_sở
nd_url_260.csv,cơ_quan,xin,thông_tin
nd_url_260.csv,tình_cảm,Thay_mặt,sĩ_quan
nd_url_260.csv,Đảng,gởi,giá_trị
nd_url_260.csv,Chủ_tịch,bày_tỏ,Tết
nd_url_260.csv,Chủ_tịch,đến,đoàn
nd_url_260.csv,đoàn,tặng,quà
nd_url_260.csv,Lãnh_đạo,tặng,phần
nd_url_260.csv,Lãnh_đạo,trao,quà
nd_url_180.csv,Cấm,có,sự
nd_url_493.csv,cơ_quan,xin,thông_tin
nd_url_493.csv,Công_an,Theo,chuyên_án
nd_url_493.csv,biển,Theo,cá_thể
nd_url_493.csv,Sơn,Làm_việc,cá_thể
nd_url_493.csv,Nhân,Tiến_hành,Quyền
nd_url_493.csv,Công_an,ra_lệnh,người
nd_url_493.csv,đối_tượng,thừa_nhận,hành_vi
nd_url_493.csv,Cơ_quan,Mở_rộng,cá_thể
nd_url_493.csv,Công_an,làm,thủ_tục
nd_url_308.csv,cơ_quan,xin,thông_tin
nd_url_308.csv,Thượng_tướng,trân_trọng,thời_gian
nd_url_308.csv,Nga,nhấn_mạnh,mối
nd_url_308.csv,lãnh_đạo,coi_trọng,chiến_lược
nd_url_308.csv,công_tác,bày_tỏ,đoàn
nd_url_308.csv,Đại_tướng,trân_trọng,chuyến
nd_url_308.csv,Thượng_tướng,cùng,thời_gian
nd_url_181.csv,cơ_quan,xin,thông_tin
nd_url_181.csv,ông,cho,vụ
nd_url_181.csv,chính_quyền,khẩn_trương,Ban
nd_url_181.csv,Đám,bùng_phát,khó_khăn
nd_url_181.csv,Diện_tích,bị,rừng
nd_url_181.csv,lực_lượng,chữa_cháy,cây
nd_url_181.csv,Ngọn,thiêu,diện_tích
nd_url_56.csv,cơ_quan,xin,thông_tin
nd_url_56.csv,bên,khẳng_định,chính_sách
nd_url_56.csv,thương_mại,nhấn_mạnh,hậu_quả
nd_url_56.csv,bên,Ghi_nhận,chính_sách
nd_url_56.csv,Thứ_trưởng,trân_trọng,Ngài_Bộ_trưởng
nd_url_56.csv,Bộ_trưởng,cam_kết,nội_dung
nd_url_424.csv,cơ_quan,xin,thông_tin
nd_url_424.csv,sự_kiện,Là,sự
nd_url_424.csv,Triển_lãm,quy_tụ,bài_toán
nd_url_424.csv,thiết_bị,được,phần_cứng
nd_url_424.csv,chỉ_huy,có,điện_tử
nd_url_424.csv,hình_thức,lớn,sự
nd_url_424.csv,Mô_hình,giám_sát,phòng_không
nd_url_424.csv,bạn_hàng,chia_sẻ,công_nghệ
nd_url_424.csv,Viettel,cho,chủng_loại
nd_url_424.csv,Thượng_tướng,dẫn_đầu,gian_hàng
nd_url_424.csv,Thượng_tướng,Trong,gian_hàng
nd_url_424.csv,Việc,Trả_lời,chiều
nd_url_424.csv,chúng_ta,thực_hiện,chiến_lược
nd_url_424.csv,Sức_mạnh,để,chủ_đề
nd_url_424.csv,Thiếu_tướng,Đoàn,gian_hàng
nd_url_424.csv,đoàn,diễn,cơ_hội
nd_url_424.csv,bạn_hàng,đến,công_nghệ
nd_url_424.csv,đoàn,bày_tỏ,sản_phẩm
nd_url_424.csv,Bandara_Praniagatama,ký_kết,máy_bay
nd_url_424.csv,Bandara_Praniagatama,là,máy_bay
nd_url_424.csv,Bandara_Praniagatama,cung_cấp,dịch_vụ
nd_url_424.csv,Đây,là,bước_tiến
nd_url_424.csv,Lễ,ký,sản_phẩm
nd_url_424.csv,đó,cho,thị_trường
nd_url_424.csv,Đây,là,vị_thế
nd_url_222.csv,cơ_quan,xin,thông_tin
nd_url_222.csv,Thứ_trưởng,Tới,đồng_chí
nd_url_222.csv,Tổng_cục,Báo_cáo,nghị_quyết
nd_url_222.csv,Tổng_cục,chủ_động,nhiệm_vụ
nd_url_222.csv,đơn_vị,là,sự
nd_url_222.csv,nỗ_lực,tập_trung,chủng_loại
nd_url_222.csv,Tổng_cục,thực_hiện,thoả_thuận
nd_url_222.csv,đối_tác,Báo_cáo,hiệu_quả
nd_url_222.csv,trong,Phát_biểu,Chương_trình
nd_url_222.csv,nhiệm_vụ,theo_dõi,sản_phẩm
nd_url_222.csv,chỉ_tiêu,tập_trung,biên_chế
nd_url_222.csv,Tổng_cục,tăng_cường,Đảng
nd_url_221.csv,cơ_quan,xin,thông_tin
nd_url_221.csv,Đoàn,tham_dự,cuộc
nd_url_221.csv,ông,Tại,quốc_phòng
nd_url_221.csv,bên,hợp_tác,kết_quả
