Nom du Fichier,Sujet,Verbe,COD
vnp_url_182.csv,Thượng_tướng,nêu,biểu_tượng
vnp_url_182.csv,bức,Triển_lãm,phần
vnp_url_182.csv,Phần,tập_trung,Kế_hoạch
vnp_url_182.csv,Phần,tập_trung,đế_quốc
vnp_url_182.csv,Chiến_thắng,kết_thúc,trận
vnp_url_182.csv,Chiến_thắng,có,sự
vnp_url_182.csv,quốc_gia,là,dân_tộc
vnp_url_248.csv,Đoàn,đến,hương
vnp_url_248.csv,Đại_tướng,do,Anh_hùng
vnp_url_248.csv,Thượng_tướng,Tham_gia,Uỷ_viên
vnp_url_248.csv,thành_kính,tưởng_nhớ,địa_cầu
vnp_url_248.csv,bước,xin,Đảng
vnp_url_248.csv,đại_biểu,Tiếp,biển
vnp_url_248.csv,Chiến_thắng,có,sự
vnp_url_248.csv,quốc_gia,là,dân_tộc
vnp_url_367.csv,Nhà_nước,bày_tỏ,cấp
vnp_url_367.csv,Uỷ_viên,tiếp,Đại_tướng
vnp_url_367.csv,đây,cử,nguồn
vnp_url_367.csv,nước,nhấn_mạnh,độc_lập
vnp_url_367.csv,Nhà_nước,bày_tỏ,Míttinh
vnp_url_367.csv,nước,khẳng_định,ý_nghĩa
vnp_url_367.csv,Bộ_trưởng,bày_tỏ,thực_dân
vnp_url_367.csv,bên,nhất_trí,kết_quả
vnp_url_367.csv,bên,Đề_nghị,Nghị_định_thư
vnp_url_367.csv,Việt_Nam,chúc_mừng,Chủ_tịch
vnp_url_367.csv,Bộ_trưởng,mong_muốn,Quốc_phòng
vnp_url_367.csv,Đại_tướng,Thay_mặt,kỷ_niệm
vnp_url_367.csv,Đoàn,đến,hương
vnp_url_367.csv,Đại_tướng,mong_muốn,Quân_đội
vnp_url_89.csv,người_dân,niệm,sự_kiện
vnp_url_89.csv,không_khí,có,mảnh
vnp_url_89.csv,đoàn,đổ,lực_lượng
vnp_url_89.csv,Người_dân,chọn,kỷ_niệm
vnp_url_89.csv,tay,mặc,đoàn
vnp_url_89.csv,lễ,thu_hút,người_dân
vnp_url_89.csv,ông,phấn_khởi,khối
vnp_url_89.csv,tôi,cao,niềm
vnp_url_89.csv,cựu_chiến_binh,Để,cảm_giác
vnp_url_89.csv,chị,bỏ,diễu_binh
vnp_url_89.csv,lực_lượng,bắt_đầu,xe
vnp_url_89.csv,Người_dân,phủ,khối
vnp_url_89.csv,trời,bắt_đầu,sự
vnp_url_89.csv,lực_lượng,an_toàn,đường
vnp_url_89.csv,đường,cấm,tuyến
vnp_url_89.csv,Buổi,mở_đầu,hội
vnp_url_89.csv,Trọng_tâm,là,Lễ
vnp_url_89.csv,Sau,là,phần
vnp_url_89.csv,lực_lượng,có,binh
vnp_url_89.csv,Lực_lượng,gồm,khối
vnp_url_89.csv,Tỉnh,tham_gia,quần_chúng
vnp_url_89.csv,nhánh,di_chuyển,nhánh
vnp_url_89.csv,quân,Hoạt_động,Tổ_quốc
vnp_url_89.csv,Lễ,diễn,truyền_thống
vnp_url_89.csv,Ý_nghĩa,còn,Tổ_quốc
vnp_url_89.csv,ngày_đêm,làm_nên,biểu_tượng
vnp_url_66.csv,Đại_tướng,Thay_mặt,kỷ_niệm
vnp_url_66.csv,Đại_tướng,Tiếp_tục,diễu_binh
vnp_url_66.csv,Đại_tướng,Thay_mặt,kỷ_niệm
vnp_url_66.csv,lực_lượng,nhấn_mạnh,Lễ_Kỷ
vnp_url_66.csv,Đây,là,trách_nhiệm
vnp_url_66.csv,chiến_sỹ,cần,danh
vnp_url_66.csv,tinh_thần,đến,diễu_binh
vnp_url_66.csv,Đại_tướng,trao,diễu_binh
vnp_url_66.csv,Đoàn,đến,hương
vnp_url_66.csv,Algeria,có,ví_dụ
vnp_url_66.csv,Chiến_thắng,có,sự
vnp_url_16.csv,Brazil,Kỷ_niệm,quan_hệ
vnp_url_16.csv,đó,quyết_định,hoà_bình
vnp_url_16.csv,Điều,thể_hiện,động_lực
vnp_url_16.csv,Thủ_tướng,dự_kiến,Hội_nghị
vnp_url_16.csv,Brazil,dự_định,địa_phương
vnp_url_16.csv,Brazil,đăng_cai,phiên
vnp_url_16.csv,chính_trị,muốn,lợi_ích
vnp_url_16.csv,năm,nói,dấu
vnp_url_16.csv,bên,cần,quan_hệ
vnp_url_16.csv,tôi,là,nông_nghiệp
vnp_url_16.csv,bên,ký,Biên_bản
vnp_url_16.csv,bên,Dựa,cơ_chế
vnp_url_16.csv,Mục_tiêu,là,cơ_hội
vnp_url_16.csv,Thứ_trưởng,đến,Hà_Nội
vnp_url_16.csv,hy_vọng,hợp_tác,lợi
vnp_url_16.csv,bên,là,Biên_bản
vnp_url_16.csv,Lĩnh_vực,là,khoa_học
vnp_url_16.csv,Bà,là,Chủ_tịch
vnp_url_16.csv,PCdoB,có,mối
vnp_url_16.csv,tôi,muốn,năng_lượng
vnp_url_16.csv,Brazil,đưa,nước
vnp_url_16.csv,Brazil,có,khối
vnp_url_16.csv,Đại_sứ_quán,tổ_chức,tên
vnp_url_16.csv,lĩnh_vực,có,kinh_nghiệm
vnp_url_16.csv,APLA,là,cơ_hội
vnp_url_16.csv,tôi,thấy,tiềm_năng
vnp_url_16.csv,người,biết,tiềm_năng
vnp_url_16.csv,điều,muốn,thời_gian
vnp_url_16.csv,phần,muốn,sự_kiện
vnp_url_16.csv,Brazil,là,USD
vnp_url_16.csv,nước,cần,quan_hệ
vnp_url_16.csv,nước,biết,tiềm_năng
vnp_url_16.csv,nhà_lãnh_đạo,nhất_trí,USD
vnp_url_16.csv,Thương_mại,có,thặng_dư
vnp_url_16.csv,việc,có,lợi
vnp_url_16.csv,Đại_sứ_quán,thuộc,cuộc
vnp_url_16.csv,chúng_tôi,mong_muốn,giá_trị
vnp_url_16.csv,nước,có,vướng_mắc
vnp_url_16.csv,Đây,là,thương_mại
vnp_url_16.csv,Ông,đánh_giá,vai_trò
vnp_url_16.csv,Đại_sứ,chia_sẻ,nguyên_tắc
vnp_url_16.csv,Cả,cam_kết,luật_pháp
vnp_url_16.csv,Brazil,phải,nhau
vnp_url_16.csv,Brazil,giữ,cương_vị
vnp_url_16.csv,Vai_trò,được,nền
vnp_url_16.csv,chúng_tôi,là,cương_vị
vnp_url_16.csv,hoàn_cảnh,dựa,vấn_đề
vnp_url_16.csv,đó,chọn,thể_chế
vnp_url_16.csv,phái_đoàn,mời,Hội_nghị
vnp_url_16.csv,Brazil,đăng_cai,Hội_nghị
vnp_url_16.csv,Việt_Nam,Là,khí_hậu
vnp_url_16.csv,Brazil,quan_tâm,rừng
vnp_url_16.csv,Việt_Nam,là,đối_tác
vnp_url_16.csv,chủ_nghĩa_xã_hội,là,diễn_đàn
vnp_url_16.csv,Việt_Nam,cho,cầu_nối
vnp_url_431.csv,Thủ_tướng,khẳng_định,mối
vnp_url_431.csv,Thủ_tướng,tiếp,Thủ_tướng
vnp_url_431.csv,Thủ_tướng,chào_mừng,sự
vnp_url_431.csv,việc,khẳng_định,hiệu_quả
vnp_url_431.csv,quốc_gia,mong_muốn,hài_hoà
vnp_url_431.csv,phía,mong_muốn,thuận_lợi
vnp_url_431.csv,Campuchia,bày_tỏ,sự
vnp_url_431.csv,Thủ_tướng,cảm_ơn,đầu
vnp_url_431.csv,lực_lượng,nhất_trí,quan_hệ
vnp_url_431.csv,nỗ_lực,tiếp_tục,đường
vnp_url_431.csv,Việt_Nam,nhất_trí,luật_pháp
vnp_url_431.csv,Đại_tướng,Tham_dự,Đại_sứ
vnp_url_431.csv,Campuchia,đề_nghị,thông_tin
vnp_url_431.csv,Trang,đặc_biệt,trung_tâm
vnp_url_249.csv,người_dân,niệm,sự_kiện
vnp_url_249.csv,không_khí,có,mảnh
vnp_url_249.csv,đoàn,đổ,lực_lượng
vnp_url_249.csv,Người_dân,chọn,kỷ_niệm
vnp_url_249.csv,tay,mặc,đoàn
vnp_url_249.csv,lễ,thu_hút,người_dân
vnp_url_249.csv,ông,phấn_khởi,khối
vnp_url_249.csv,tôi,cao,niềm
vnp_url_249.csv,cựu_chiến_binh,Để,cảm_giác
vnp_url_249.csv,chị,bỏ,diễu_binh
vnp_url_249.csv,lực_lượng,bắt_đầu,xe
vnp_url_249.csv,Người_dân,phủ,khối
vnp_url_249.csv,trời,bắt_đầu,sự
vnp_url_249.csv,lực_lượng,an_toàn,đường
vnp_url_249.csv,đường,cấm,tuyến
vnp_url_249.csv,Buổi,mở_đầu,hội
vnp_url_249.csv,Trọng_tâm,là,Lễ
vnp_url_249.csv,Sau,là,phần
vnp_url_249.csv,lực_lượng,có,binh
vnp_url_249.csv,Lực_lượng,gồm,khối
vnp_url_249.csv,Tỉnh,tham_gia,quần_chúng
vnp_url_249.csv,nhánh,di_chuyển,nhánh
vnp_url_249.csv,quân,Hoạt_động,Tổ_quốc
vnp_url_249.csv,Lễ,diễn,truyền_thống
vnp_url_249.csv,Ý_nghĩa,còn,Tổ_quốc
vnp_url_249.csv,ngày_đêm,làm_nên,biểu_tượng
vnp_url_260.csv,Bắc_Trung_Bộ,Theo,đô_thị
vnp_url_260.csv,Thủ_tướng,ký,Quy_hoạch_vùng
vnp_url_260.csv,hệ_thống,là,khả_năng
vnp_url_260.csv,Bắc_Trung_Bộ,phát_triển,nông_thôn
vnp_url_260.csv,Môi_trường,có,chất_lượng
vnp_url_260.csv,đảo,đạt,mức
vnp_url_260.csv,năng_lượng,Phát_triển,AI
vnp_url_260.csv,môi_trường,Cải_thiện,cơ_chế
vnp_url_260.csv,năng_lượng,Hoàn_thiện,lợi_thế
vnp_url_260.csv,trung_tâm,tập_trung,hiệu_quả
vnp_url_260.csv,công_nghiệp,Theo,ngành
vnp_url_260.csv,vùng,tập_trung,Ninh_Bình
vnp_url_260.csv,kinh_tế,Phát_triển,công_nghiệp
vnp_url_260.csv,vùng,có,thời_gian
vnp_url_260.csv,vùng,có,thời_gian
vnp_url_260.csv,Thủ_tướng,yêu_cầu,thực_tiễn
vnp_url_301.csv,cờ,diễn,Lễ_đài
vnp_url_301.csv,Uỷ_ban,tổ_chức,Lễ
vnp_url_301.csv,Uỷ_viên,đọc,Diễn_văn
vnp_url_301.csv,Quyền,Dự_Lễ,Tổng_Bí_thư
vnp_url_301.csv,lãnh_đạo,dự,công
vnp_url_301.csv,Đại_biểu,tới,Lễ
vnp_url_301.csv,Thủ_tướng,chuyển,Lễ
vnp_url_301.csv,đó,Mở_đầu,màn
vnp_url_301.csv,cờ,diễn,Lễ_đài
vnp_url_301.csv,bạn_bè,trình_bày,dân_tộc
vnp_url_301.csv,Gan,Ôn,bùn_non
vnp_url_301.csv,Chiến_dịch,giành,nỗ_lực
vnp_url_301.csv,tiền_đề,là,chủ_nghĩa_xã_hội
vnp_url_301.csv,Đó,Theo,sự
vnp_url_301.csv,Chiến_thắng,làm,chân_lý
vnp_url_301.csv,bài_học,cho,bài_học
vnp_url_301.csv,Một,là,kẻ_thù
vnp_url_301.csv,dân,là,tinh_thần
vnp_url_301.csv,Ba,là,tinh_thần
vnp_url_301.csv,nòng_cốt,là,dân_tộc
vnp_url_301.csv,chiến_công,chỉ,Đại_thắng
vnp_url_301.csv,chúng_ta,tập_trung,chế_độ
vnp_url_301.csv,Đất_nước,đạt,cơ_đồ
vnp_url_301.csv,GDP,trở_thành,quy_mô
vnp_url_301.csv,Liên_hợp_quốc,được,Mục_tiêu
vnp_url_301.csv,Việt_Nam,có,vết_thương
vnp_url_301.csv,chủ_quyền,ổn_định,môi_trường
vnp_url_301.csv,kỳ_tích,”,Tổ_quốc
vnp_url_301.csv,an_ninh,nguyện,văn_minh
vnp_url_301.csv,lời,tin_tưởng,lòng
vnp_url_301.csv,thu_nhập,Thay_mặt,nước
vnp_url_301.csv,gương_mẫu,Phát_biểu,Tổ_quốc
vnp_url_301.csv,cuộc_sống,bày_tỏ,khát_vọng
vnp_url_301.csv,Thủ_tướng,thay_mặt,thành_tích
vnp_url_301.csv,miền,là,người_dân
vnp_url_301.csv,khối,diễu_hành,khối
vnp_url_301.csv,ý_chí,lừng_lẫy,lao_động
vnp_url_301.csv,quân,động_viên,Tổ_quốc
vnp_url_301.csv,Thủ_tướng,sáng,Liệt_sỹ
vnp_url_301.csv,Tổng_Bí_thư,gửi,anh_hùng
vnp_url_301.csv,chiến_sĩ,tưởng_nhớ,chiến_thắng
vnp_url_301.csv,VietnamPlus,trân_trọng,toàn_văn
vnp_url_429.csv,người_dân,niệm,sự_kiện
vnp_url_429.csv,không_khí,có,mảnh
vnp_url_429.csv,đoàn,đổ,lực_lượng
vnp_url_429.csv,Người_dân,chọn,kỷ_niệm
vnp_url_429.csv,tay,mặc,đoàn
vnp_url_429.csv,lễ,thu_hút,người_dân
vnp_url_429.csv,ông,phấn_khởi,khối
vnp_url_429.csv,tôi,cao,niềm
vnp_url_429.csv,cựu_chiến_binh,Để,cảm_giác
vnp_url_429.csv,chị,bỏ,diễu_binh
vnp_url_429.csv,lực_lượng,bắt_đầu,xe
vnp_url_429.csv,Người_dân,phủ,khối
vnp_url_429.csv,trời,bắt_đầu,sự
vnp_url_429.csv,lực_lượng,an_toàn,đường
vnp_url_429.csv,đường,cấm,tuyến
vnp_url_429.csv,Buổi,mở_đầu,hội
vnp_url_429.csv,Trọng_tâm,là,Lễ
vnp_url_429.csv,Sau,là,phần
vnp_url_429.csv,lực_lượng,có,binh
vnp_url_429.csv,Lực_lượng,gồm,khối
vnp_url_429.csv,Tỉnh,tham_gia,quần_chúng
vnp_url_429.csv,nhánh,di_chuyển,nhánh
vnp_url_429.csv,quân,Hoạt_động,Tổ_quốc
vnp_url_429.csv,Lễ,diễn,truyền_thống
vnp_url_429.csv,Ý_nghĩa,còn,Tổ_quốc
vnp_url_429.csv,ngày_đêm,làm_nên,biểu_tượng
vnp_url_393.csv,ông,quyết_định,Tây
vnp_url_393.csv,người,Hoàn_thành,mảnh
vnp_url_393.csv,chúng_tôi,tìm,ông
vnp_url_393.csv,mắt,ngăn,dòng
vnp_url_393.csv,nguyên_quán,Nhấp,ngụm
vnp_url_393.csv,ông,được,đơn_vị
vnp_url_393.csv,ông,được,Lai
vnp_url_393.csv,ông,Tới,trận
vnp_url_393.csv,Trận,là,đồi
vnp_url_393.csv,Đây,là,một
vnp_url_393.csv,đó,bước,đói_nghèo
vnp_url_393.csv,ông,Hoàn_thành,mảnh
vnp_url_393.csv,thành_phố,còn,mái
vnp_url_393.csv,người_dân,quay,quê_hương
vnp_url_393.csv,Đại_đoàn,Nghe,quốc_phòng
vnp_url_393.csv,đó,nhớ,quê_hương
vnp_url_393.csv,Mường_Ảng,là,khu_vực
vnp_url_393.csv,Ông,cùng,kinh_tế
vnp_url_393.csv,người,rời,cuốc
vnp_url_393.csv,Ông,mở_rộng,cánh
vnp_url_393.csv,nông_trường,bắt_đầu,cây
vnp_url_393.csv,ông,cho,hạt_giống
vnp_url_393.csv,thổ_nhưỡng,có,cây
vnp_url_393.csv,chuyên_gia,được,hương_vị
vnp_url_393.csv,Ông,được,giám_đốc
vnp_url_393.csv,Ông,tiếp_tục,Bí_thư
vnp_url_393.csv,kỷ_niệm,là,nước
vnp_url_393.csv,đóng_góp,Là,mảnh
vnp_url_393.csv,bước,là,thành_tựu
vnp_url_393.csv,ông,Là,kinh_tế
vnp_url_393.csv,hình_ảnh,thể_hiện,”
vnp_url_393.csv,Tờ,khẳng_định,nguồn
vnp_url_393.csv,Bộ,hấp_dẫn,tương_lai
vnp_url_398.csv,VietnamPlus,trân_trọng,toàn_văn
vnp_url_35.csv,VietnamPlus,trân_trọng,toàn_văn
vnp_url_35.csv,VietnamPlus,trân_trọng,toàn_văn
vnp_url_35.csv,lãnh_đạo,Kính,đồng_chí
vnp_url_35.csv,Anh_hùng,Kính,bậc
vnp_url_35.csv,khách,Thưa,quý_vị
vnp_url_35.csv,trong,được,thành_trì
vnp_url_35.csv,Nhân_dân,băn_khoăn,thông_tin
vnp_url_35.csv,bạn_bè,biết_ơn,dân_tộc
vnp_url_35.csv,Nhân_dân,Thừa_hưởng,thực_dân
vnp_url_35.csv,dân,hưởng_ứng,nô_lệ
vnp_url_35.csv,Chủ_tịch,nhận_định,Chiến_dịch
vnp_url_35.csv,Chiến_dịch,chỉ_thị,chiến_dịch
vnp_url_35.csv,chúng_ta,đổ,sức_mạnh
vnp_url_35.csv,Trận,Quán_triệt,sự
vnp_url_35.csv,Đây,là,đỉnh_cao
vnp_url_35.csv,tận_lực,là,sức
vnp_url_35.csv,Nhân_dân,để,Tổ_quốc
vnp_url_35.csv,Một,là,kẻ_thù
vnp_url_35.csv,dân,là,tinh_thần
vnp_url_35.csv,Ba,là,tinh_thần
vnp_url_35.csv,nòng_cốt,là,dân_tộc
vnp_url_35.csv,chiến_công,Phát_huy,Đại_thắng
vnp_url_35.csv,chúng_ta,tập_trung,chế_độ
vnp_url_35.csv,Đất_nước,đạt,cơ_đồ
vnp_url_35.csv,ai,ngừng,đời_sống
vnp_url_35.csv,3,Củng_cố,độc_lập
vnp_url_35.csv,lực_lượng,Xây_dựng,Quân_đội
vnp_url_35.csv,giữa,Kết_hợp,kinh_tế
vnp_url_35.csv,4,Thực_hiện,trách_nhiệm
vnp_url_35.csv,cành,Xây_dựng,vị_thế
vnp_url_35.csv,hiệu_quả,Tiếp_tục,hiệu_lực
vnp_url_35.csv,việc,Phát_huy,đội_ngũ
vnp_url_35.csv,tổ_chức,Làm,đồng_thuận
vnp_url_35.csv,quân,Kỷ_niệm,Đại_hội
vnp_url_35.csv,thu_nhập,Thay_mặt,nước
vnp_url_35.csv,thách_thức,tin_tưởng,bản
vnp_url_35.csv,Nhân_dân,Tự_hào,cuộc_sống
vnp_url_35.csv,Đảng_Cộng_sản_Việt_Nam,quang_vinh,muôn_năm
vnp_url_35.csv,hạnh_phúc,xin,quý_vị
vnp_url_35.csv,Kênh_truyền_hình,phát,chính_trị
vnp_url_4.csv,Thượng_tướng,tham_quan,gian_hàng
vnp_url_4.csv,Malaysia,Theo,Quốc_tế
vnp_url_4.csv,Bộ_trưởng,Tham_dự,Thủ_tướng
vnp_url_4.csv,sự_kiện,khẳng_định,hoà_bình
vnp_url_4.csv,Thượng_tướng,Đoàn,gian_hàng
vnp_url_4.csv,Đoàn,có,cuộc
vnp_url_4.csv,bộ_trưởng,được,gia_hạn
vnp_url_4.csv,bên,hợp_tác,kết_quả
vnp_url_4.csv,DAPA,đánh_giá,vị_trí
vnp_url_4.csv,Cơ_sở_hạ_tầng,nêu,đối_tác
vnp_url_4.csv,đoàn,nhấn_mạnh,đối_tác
vnp_url_4.csv,quân_dụng,Triển_lãm,vai
vnp_url_4.csv,Bên,diễn,ngoại_giao
vnp_url_4.csv,Việt_Nam,Theo,một
vnp_url_19.csv,Đức,cho,sứ_mệnh
vnp_url_19.csv,Berlin,Theo,sứ_mệnh
vnp_url_19.csv,Đức,Phát_biểu,sứ_mệnh
vnp_url_19.csv,Chính_phủ,thành_lập,quốc_phòng
vnp_url_19.csv,Đức,chuẩn_bị,quân
vnp_url_19.csv,Tổng_thống,khẳng_định,tầm
vnp_url_19.csv,đây,đánh_giá,quân
vnp_url_19.csv,Ông,hy_vọng,cơ_hội
vnp_url_19.csv,đây,thừa_nhận,thách_thức
vnp_url_19.csv,đây,thừa_nhận,thách_thức
vnp_url_19.csv,Chính_phủ,thông_báo,quốc_phòng
vnp_url_19.csv,Đây,là,con_số
vnp_url_19.csv,đạn,Theo,Cơ_quan
vnp_url_349.csv,người_dân,niệm,sự_kiện
vnp_url_349.csv,không_khí,có,mảnh
vnp_url_349.csv,đoàn,đổ,lực_lượng
vnp_url_349.csv,Người_dân,chọn,kỷ_niệm
vnp_url_349.csv,tay,mặc,đoàn
vnp_url_349.csv,lễ,thu_hút,người_dân
vnp_url_349.csv,ông,phấn_khởi,khối
