Rubriques,NOM,rubrique
le,DET:ART,le
général,NOM,général
de,PRP,de
corps,NOM,corps
d,ADJ,d
’,ADJ,’
armée,VER:pper,armer
Hoàng_Xuân_Chiên,NAM,Hoàng_Xuân_Chiên
et,KON,et
le,DET:ART,le
secrétaire,NOM,secrétaire
italien,ADJ,italien
d,VER:simp,d
',PUN,'
État,NAM,État
à,PRP,à
la,DET:ART,le
Défense,NAM,Défense
",",PUN,","
Matteo,NAM,Matteo
Perego_di,NAM,Perego_di
Cremnago,NAM,Cremnago
.,SENT,.
Lors,ADV,lors
de,PRP,de
l,NOM,l
',PUN,'
événement,NOM,événement
",",PUN,","
les,DET:ART,le
deux,NUM,deux
parties,NOM,partie
ont,VER:pres,avoir
convenu,VER:pper,convenir
de,PRP,de
promouvoir,VER:infi,promouvoir
l,VER:pper,l
',PUN,'
échange,VER:pres,échanger
d,VER:pper,d
',PUN,'
expériences,NOM,expérience
dans,PRP,dans
le,DET:ART,le
déploiement,NOM,déploiement
de,PRP,de
forces,NOM,force|forces
pour,PRP,pour
participer,VER:infi,participer
aux,PRP:det,au
activités,NOM,activité
de,PRP,de
maintien,NOM,maintien
de,PRP,de
la,DET:ART,le
paix,NOM,paix
des,PRP:det,du
Nations_Unies,NOM,Nations_Unies
(,PUN,(
ONU,ABR,ONU
),PUN,)
",",PUN,","
surmonter,VER:infi,surmonter
les,DET:ART,le
conséquences,NOM,conséquence
de,PRP,de
la,DET:ART,le
guerre,NOM,guerre
au,PRP:det,au
Vietnam,NAM,Vietnam
et,KON,et
la,DET:ART,le
collaboration,NOM,collaboration
en,PRP,en
matière,NOM,matière
de,PRP,de
cybersécurité,NOM,cybersécurité
pour,PRP,pour
la,DET:ART,le
paix,NOM,paix
",",PUN,","
la,DET:ART,le
coopération,NOM,coopération
et,KON,et
le,DET:ART,le
développement,NOM,développement
pour,PRP,pour
le,DET:ART,le
profit,NOM,profit
des,PRP:det,du
deux,NUM,deux
peuples,NOM,peuple
.,SENT,.
En,PRP,en
outre,ADV,outre
",",PUN,","
les,DET:ART,le
deux,NUM,deux
officiers,NOM,officier
supérieurs,ADJ,supérieur
ont,VER:pres,avoir
partagé,VER:pper,partager
leurs,DET:POS,leur
points,NOM,point
de,PRP,de
vue,NOM,vue
sur,PRP,sur
les,DET:ART,le
questions,NOM,question
internationales,ADJ,international
et,KON,et
régionales,ADJ,régional
d,NOM,d
',PUN,'
intérêt,NOM,intérêt
commun,ADJ,commun
",",PUN,","
considéré,VER:pper,considérer
l,NOM,l
',PUN,'
importance,NOM,importance
du,PRP:det,du
maintien,NOM,maintien
de,PRP,de
la,DET:ART,le
paix,NOM,paix
",",PUN,","
de,PRP,de
la,DET:ART,le
stabilité,NOM,stabilité
et,KON,et
de,PRP,de
la,DET:ART,le
sécurité,NOM,sécurité
",",PUN,","
notamment,ADV,notamment
la,DET:ART,le
sécurité,NOM,sécurité
maritime,ADJ,maritime
",",PUN,","
et,KON,et
plaidé,VER:pper,plaider
pour,PRP,pour
le,DET:ART,le
règlement,NOM,règlement
pacifique,ADJ,pacifique
des,PRP:det,du
différends,NOM,différend
conformément,ADV,conformément
au,PRP:det,au
droit,NOM,droit
international,ADJ,international
",",PUN,","
en,PRP,en
particulier,ADJ,particulier
la,DET:ART,le
Convention,NOM,convention
des,PRP:det,du
Nations,NOM,nation
Unies,VER:pper,unir
de,PRP,de
1982,NUM,@card@
sur,PRP,sur
le,DET:ART,le
droit,NOM,droit
de,PRP,de
la,DET:ART,le
mer,NOM,mer
(,PUN,(
UNCLOS,NAM,UNCLOS
),PUN,)
.,SENT,.
À_son,NOM,À_son
tour,NOM,tour
",",PUN,","
Matteo,NAM,Matteo
Perego_di,NAM,Perego_di
Cremnago,NAM,Cremnago
a,VER:pres,avoir
souligné,VER:pper,souligner
la,DET:ART,le
volonté,NOM,volonté
de,PRP,de
l,NOM,l
',PUN,'
Italie,NAM,Italie
de,PRP,de
soutenir,VER:infi,soutenir
l,VER:pper,l
',PUN,'
Armée,VER:pper,armer
populaire,ADJ,populaire
du,PRP:det,du
Vietnam,NAM,Vietnam
pour,PRP,pour
renforcer,VER:infi,renforcer
ses,DET:POS,son
capacités,NOM,capacité
et,KON,et
promouvoir,VER:infi,promouvoir
une,DET:ART,un
coopération,NOM,coopération
bilatérale,ADJ,bilatéral
pratique,ADJ,pratique
et,KON,et
efficace,ADJ,efficace
en,PRP,en
matière,NOM,matière
de,PRP,de
défense,NOM,défense
par,PRP,par
le,DET:ART,le
biais,NOM,biais
du,PRP:det,du
dialogue,NOM,dialogue
sur,PRP,sur
la,DET:ART,le
politique,NOM,politique
de,PRP,de
défense,NOM,défense
au,PRP:det,au
niveau,NOM,niveau
des,PRP:det,du
vice,NOM,vice
-,PUN,-
ministres,NOM,ministre
des,PRP:det,du
deux,NUM,deux
nations,NOM,nation
.,SENT,.
