Rubriques,NOM,rubrique
Vietnam,NAM,Vietnam
-,PUN,-
Cambodge,NAM,Cambodge
",",PUN,","
le,DET:ART,le
programme,NOM,programme
d,VER:futu,d
’,ABR,’
échange,NOM,échange
«,PUN:cit,«
Garde,NOM,garde
-,PUN,-
côte,NOM,côte
du,PRP:det,du
Vietnam,NAM,Vietnam
et,KON,et
amis,NOM,ami
»,PUN:cit,»
",",PUN,","
le,DET:ART,le
bilan,NOM,bilan
préliminaire,ADJ,préliminaire
de,PRP,de
10,NUM,@card@
ans,NOM,an
de,PRP,de
mise,NOM,mise
en,PRP,en
œuvre,NOM,œuvre
du,PRP:det,du
Programme,NOM,programme
de,PRP,de
traitement,NOM,traitement
des,PRP:det,du
conséquences,NOM,conséquence
des,PRP:det,du
bombes,NOM,bombe
et,KON,et
des,PRP:det,du
mines,NOM,mine
laissées,VER:pper,laisser
par,PRP,par
la,DET:ART,le
guerre,NOM,guerre
au,PRP:det,au
Vietnam,NAM,Vietnam
.,SENT,.
En,PRP,en
outre,ADV,outre
",",PUN,","
des,PRP:det,du
dirigeants,NOM,dirigeant
du,PRP:det,du
ministère,NOM,ministère
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
ont,VER:pres,avoir
participé,VER:pper,participer
au,PRP:det,au
19e,NUM,19e
Dialogue,NOM,dialogue
de,PRP,de
Shangri,NAM,Shangri
-,PUN,-
La,DET:ART,le
",",PUN,","
à,PRP,à
la,DET:ART,le
conférence,NOM,conférence
des,PRP:det,du
ministres,NOM,ministre
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
de,PRP,de
l,NOM,l
’,ABR,’
ASEAN,ABR,ASEAN
(,PUN,(
ADMM,NAM,ADMM
),PUN,)
et,KON,et
à,PRP,à
l,ADJ,l
’,NAM,’
ADMM,NAM,ADMM
+,SYM,+
",",PUN,","
ainsi,ADV,ainsi
qu,VER:pper,qu
’,ADJ,’
à,PRP,à
plusieurs,PRO:IND,plusieurs
autres,ADJ,autre
événements,NOM,événement
militaires,ADJ,militaire
et,KON,et
de,PRP,de
défense,NOM,défense
internationaux,ADJ,international
.,SENT,.
Les,DET:ART,le
ministres,NOM,ministre
vietnamien,ADJ,vietnamien
et,KON,et
chinois,ADJ,chinois
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
et,KON,et
une,DET:ART,un
borne,NOM,borne
frontalière,ADJ,frontalier
à,PRP,à
la,DET:ART,le
porte,NOM,porte
-,PUN,-
frontière,NOM,frontière
de,PRP,de
Ta,DET:POS,ton
Lung,NAM,Lung
.,SENT,.
Photo,NOM,photo
:,PUN,:
VNA,NAM,VNA
.,SENT,.
En,PRP,en
plus,ADV,plus
des,PRP:det,du
activités,NOM,activité
multilatérales,ADJ,multilatéral
",",PUN,","
le,DET:ART,le
Vietnam,NAM,Vietnam
a,VER:pres,avoir
continué,VER:pper,continuer
de,PRP,de
renforcer,VER:infi,renforcer
la,DET:ART,le
coopération,NOM,coopération
avec,PRP,avec
les,DET:ART,le
pays,NOM,pays
voisins,ADJ,voisin
",",PUN,","
les,DET:ART,le
grands,ADJ,grand
pays,NOM,pays
",",PUN,","
les,DET:ART,le
partenaires,NOM,partenaire
stratégiques,ADJ,stratégique
",",PUN,","
les,DET:ART,le
pays,NOM,pays
de,PRP,de
l,NOM,l
',PUN,'
ASEAN,ABR,ASEAN
",",PUN,","
les,DET:ART,le
amis,NOM,ami
traditionnels,ADJ,traditionnel
...,PUN,...
",",PUN,","
dans,PRP,dans
le,DET:ART,le
domaine,NOM,domaine
militaire,ADJ,militaire
et,KON,et
de,PRP,de
la,DET:ART,le
défense,NOM,défense
.,SENT,.
En,PRP,en
2022,NUM,@card@
",",PUN,","
des,PRP:det,du
chefs,NOM,chef
militaires,ADJ,militaire
de,PRP,de
nombreux,ADJ,nombreux
pays,NOM,pays
ont,VER:pres,avoir
effectué,VER:pper,effectuer
des,PRP:det,du
visites,NOM,visite
officielles,ADJ,officiel
au,PRP:det,au
Vietnam,NAM,Vietnam
",",PUN,","
contribuant,VER:ppre,contribuer
à,PRP,à
renforcer,VER:infi,renforcer
les,DET:ART,le
relations,NOM,relation
en,PRP,en
matière,NOM,matière
de,PRP,de
défense,NOM,défense
entre,PRP,entre
le,DET:ART,le
Vietnam,NAM,Vietnam
et,KON,et
ces,PRO:DEM,ce
pays,NOM,pays
.,SENT,.
Un,DET:ART,un
point,NOM,point
culminant,VER:ppre,culminer
de,PRP,de
la,DET:ART,le
diplomatie,NOM,diplomatie
de,PRP,de
défense,NOM,défense
du,PRP:det,du
Vietnam,NAM,Vietnam
en,PRP,en
2022,NUM,@card@
a,VER:pres,avoir
été,VER:pper,être
l,VER:pper,l
’,ADJ,’
organisation,NOM,organisation
réussie,VER:pper,réussir
par,PRP,par
le,DET:ART,le
ministère,NOM,ministère
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
du,PRP:det,du
Salon,NOM,salon
international,ADJ,international
de,PRP,de
la,DET:ART,le
défense,NOM,défense
du,PRP:det,du
Vietnam,NAM,Vietnam
2022,NUM,@card@
(,PUN,(
VIETNAM,NAM,VIETNAM
DEFENSE,NAM,DEFENSE
2022,NUM,@card@
),PUN,)
.,SENT,.
L,NUM,L
’,ABR,’
événement,NOM,événement
a,VER:pres,avoir
eu,VER:pper,avoir
lieu,NOM,lieu
du,PRP:det,du
8,NUM,@card@
au,PRP:det,au
10,NUM,@card@
décembre,NOM,décembre
à,PRP,à
Hanoï,NAM,Hanoï
",",PUN,","
avec,PRP,avec
la,DET:ART,le
participation,NOM,participation
de,PRP,de
plus,ADV,plus
de,PRP,de
170,NUM,@card@
entreprises,NOM,entreprise
de,PRP,de
30,NUM,@card@
pays,NOM,pays
",",PUN,","
de,PRP,de
nombreux,ADJ,nombreux
ministères,NOM,ministère
et,KON,et
organisations,NOM,organisation
vietnamiens,ADJ,vietnamien
",",PUN,","
de,PRP,de
plus,ADV,plus
de,PRP,de
250,NUM,@card@
délégations,NOM,délégation
internationales,ADJ,international
et,KON,et
nationales,ADJ,national
.,SENT,.
Organisé,VER:pper,organiser
pour,PRP,pour
la,DET:ART,le
première,NUM,premier
fois,NOM,fois
au,PRP:det,au
Vietnam,NAM,Vietnam
",",PUN,","
le,DET:ART,le
Salon,NOM,salon
a,VER:pres,avoir
présenté,VER:pper,présenter
des,PRP:det,du
produits,NOM,produit
technologiques,ADJ,technologique
",",PUN,","
des,PRP:det,du
armes,NOM,arme
et,KON,et
équipements,NOM,équipement
fabriqués,VER:pper,fabriquer
par,PRP,par
l,NOM,l
',PUN,'
industrie,NOM,industrie
de,PRP,de
la,DET:ART,le
défense,NOM,défense
vietnamienne,ADJ,vietnamien
ainsi,KON,ainsi
que,KON,que
des,PRP:det,du
sociétés,NOM,société
étrangers,ADJ,étranger
.,SENT,.
Des,PRP:det,du
avions,NOM,avion
vietnamiens,ADJ,vietnamien
au,PRP:det,au
Salon,NOM,salon
international,ADJ,international
de,PRP,de
la,DET:ART,le
défense,NOM,défense
du,PRP:det,du
Vietnam,NAM,Vietnam
2022,NUM,@card@
.,SENT,.
Photo,NOM,photo
:,PUN,:
VNA,NAM,VNA
.,SENT,.
Selon,PRP,selon
le,DET:ART,le
général,ADJ,général
d,NOM,d
’,ADJ,’
armée,VER:pper,armer
Phan_Van_Giang,NAM,Phan_Van_Giang
",",PUN,","
membre,NOM,membre
du,PRP:det,du
Bureau,NOM,bureau
politique,ADJ,politique
",",PUN,","
secrétaire,NOM,secrétaire
adjoint,VER:pper,adjoindre
de,PRP,de
la,DET:ART,le
Commission,NOM,commission
militaire,ADJ,militaire
centrale,ADJ,central
",",PUN,","
ministre,NOM,ministre
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
",",PUN,","
l,NOM,l
',PUN,'
Armée,NOM,armée
populaire,ADJ,populaire
du,PRP:det,du
Vietnam,NAM,Vietnam
souhaite,VER:pres,souhaiter
promouvoir,VER:infi,promouvoir
l,VER:pper,l
',PUN,'
intégration,NOM,intégration
internationale,ADJ,international
et,KON,et
la,DET:ART,le
coopération,NOM,coopération
en,PRP,en
matière,NOM,matière
de,PRP,de
défense,NOM,défense
avec,PRP,avec
tous,PRO:IND,tout
les,DET:ART,le
pays,NOM,pays
",",PUN,","
en,PRP,en
particulier,ADJ,particulier
dans,PRP,dans
le,DET:ART,le
domaine,NOM,domaine
de,PRP,de
l,NOM,l
',PUN,'
industrie,NOM,industrie
de,PRP,de
la,DET:ART,le
défense,NOM,défense
",",PUN,","
pour,PRP,pour
des,PRP:det,du
fins,NOM,fin
pacifiques,ADJ,pacifique
.,SENT,.
Le,DET:ART,le
ministre,NOM,ministre
Phan_Van_Giang,NAM,Phan_Van_Giang
a,VER:pres,avoir
déclaré,VER:pper,déclarer
que,KON,que
l,ADJ,l
',PUN,'
exposition,NOM,exposition
était,VER:impf,être
une,DET:ART,un
bonne,ADJ,bon
occasion,NOM,occasion
pour,PRP,pour
les,DET:ART,le
chercheurs,NOM,chercheur
",",PUN,","
les,DET:ART,le
fabricants,NOM,fabricant
",",PUN,","
les,DET:ART,le
unités,NOM,unité
et,KON,et
les,DET:ART,le
forces,NOM,force|forces
armées,VER:pper,armer
de,PRP,de
se,PRO:PER,se
rencontrer,VER:infi,rencontrer
",",PUN,","
de,PRP,de
travailler,VER:infi,travailler
ensemble,ADV,ensemble
et,KON,et
de,PRP,de
coopérer,VER:infi,coopérer
",",PUN,","
contribuant,VER:ppre,contribuer
à,PRP,à
renforcer,VER:infi,renforcer
la,DET:ART,le
confiance,NOM,confiance
",",PUN,","
à,PRP,à
promouvoir,VER:infi,promouvoir
la,DET:ART,le
coopération,NOM,coopération
en,PRP,en
matière,NOM,matière
de,PRP,de
défense,NOM,défense
et,KON,et
la,DET:ART,le
coopération,NOM,coopération
dans,PRP,dans
l,NOM,l
',PUN,'
industrie,NOM,industrie
de,PRP,de
la,DET:ART,le
défense,NOM,défense
",",PUN,","
au,PRP:det,au
bénéfice,NOM,bénéfice
de,PRP,de
toutes,PRO:IND,tout
les,DET:ART,le
parties,NOM,partie
.,SENT,.
En,PRP,en
ce,PRO:DEM,ce
qui,PRO:REL,qui
concerne,VER:pres,concerner
la,DET:ART,le
participation,NOM,participation
aux,PRP:det,au
opérations,NOM,opération
de,PRP,de
maintien,NOM,maintien
de,PRP,de
la,DET:ART,le
paix,NOM,paix
des,PRP:det,du
Nations_Unies,NOM,Nations_Unies
",",PUN,","
elle,PRO:PER,elle
a,VER:pres,avoir
une,DET:ART,un
signification,NOM,signification
politique,ADJ,politique
importante,ADJ,important
pour,PRP,pour
le,DET:ART,le
processus,NOM,processus
d,ADJ,d
',PUN,'
intégration,NOM,intégration
internationale,ADJ,international
selon,PRP,selon
les,DET:ART,le
préconisations,NOM,préconisation
et,KON,et
les,DET:ART,le
directives,NOM,directive
du,PRP:det,du
Parti,NOM,parti
et,KON,et
de,PRP,de
l,NOM,l
',PUN,'
État,NAM,État
.,SENT,.
Ces,PRO:DEM,ce
dernières,ADJ,dernier
années,NOM,année
",",PUN,","
la,DET:ART,le
participation,NOM,participation
aux,PRP:det,au
opérations,NOM,opération
de,PRP,de
maintien,NOM,maintien
de,PRP,de
la,DET:ART,le
paix,NOM,paix
des,PRP:det,du
Nations_Unies,NOM,Nations_Unies
a,VER:pres,avoir
obtenu,VER:pper,obtenir
de,PRP,de
nombreux,ADJ,nombreux
résultats,NOM,résultat
encourageants,ADJ,encourageant
.,SENT,.
Des,PRP:det,du
Casques,NOM,casque
bleus,ADJ,bleu
vietnamiens,ADJ,vietnamien
.,SENT,.
Photo,NOM,photo
:,PUN,:
VNA,NAM,VNA
.,SENT,.
Selon,PRP,selon
le,DET:ART,le
général,NOM,général
de,PRP,de
brigade,NOM,brigade
Hoàng_Kim_Phung,NAM,Hoàng_Kim_Phung
",",PUN,","
directeur,NOM,directeur
du,PRP:det,du
Département,NOM,département
des,PRP:det,du
opérations,NOM,opération
de,PRP,de
maintien,NOM,maintien
de,PRP,de
la,DET:ART,le
paix,NOM,paix
du,PRP:det,du
Vietnam,NAM,Vietnam
(,PUN,(
ministère,NOM,ministère
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
),PUN,)
",",PUN,","
à,PRP,à
ce,PRO:DEM,ce
jour,NOM,jour
",",PUN,","
le,DET:ART,le
ministère,NOM,ministère
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
a,VER:pres,avoir
envoyé,VER:pper,envoyer
516,NUM,@card@
cadres,NOM,cadre
à,PRP,à
trois,NUM,trois
missions,NOM,mission
à,PRP,à
Abyei,NAM,Abyei
",",PUN,","
au,PRP:det,au
Soudan,NAM,Soudan
du,PRP:det,du
Sud,NOM,Sud
",",PUN,","
en,PRP,en
République,NOM,république
centrafricaine,ADJ,centrafricain
et,KON,et
au,PRP:det,au
siège,NOM,siège
des,PRP:det,du
Nations_Unies,NOM,Nations_Unies
.,SENT,.
En,PRP,en
2022,NUM,@card@
",",PUN,","
pour,PRP,pour
la,DET:ART,le
première,NUM,premier
fois,NOM,fois
",",PUN,","
le,DET:ART,le
Vietnam,NAM,Vietnam
a,VER:pres,avoir
envoyé,VER:pper,envoyer
deux,NUM,deux
officiers,NOM,officier
à,PRP,à
Mission,NOM,mission
de,PRP,de
formation,NOM,formation
de,PRP,de
l,NOM,l
',PUN,'
Union,NOM,union
européenne,ADJ,européen
en,PRP,en
République,NOM,république
centrafricaine,ADJ,centrafricain
.,SENT,.
Plus,ADV,plus
récemment,ADV,récemment
",",PUN,","
quatre,NUM,quatre
officiers,NOM,officier
du,PRP:det,du
ministère,NOM,ministère
de,PRP,de
la,DET:ART,le
Défense,NAM,Défense
ont,VER:pres,avoir
reçu,VER:pper,recevoir
la,DET:ART,le
décision,NOM,décision
du,PRP:det,du
président,NOM,président
de,PRP,de
la,DET:ART,le
République,NOM,république
pour,PRP,pour
participer,VER:infi,participer
à,PRP,à
la,DET:ART,le
Mission,NOM,mission
multidimensionnelle,ADJ,multidimensionnel
intégrée,VER:pper,intégrer
des,PRP:det,du
Nations,NOM,nation
Unies,VER:pper,unir
pour,PRP,pour
la,DET:ART,le
stabilisation,NOM,stabilisation
en,PRP,en
République,NOM,république
centrafricaine,ADJ,centrafricain
(,PUN,(
MINUSCA,NAM,MINUSCA
),PUN,)
.,SENT,.
Selon,PRP,selon
les,DET:ART,le
évaluations,NOM,évaluation
des,PRP:det,du
missions,NOM,mission
et,KON,et
agences,NOM,agence
de,PRP,de
l,NOM,l
',PUN,'
ONU,ABR,ONU
",",PUN,","
les,DET:ART,le
officiers,NOM,officier
vietnamiens,ADJ,vietnamien
ont,VER:pres,avoir
fait,VER:pper,faire
de,PRP,de
grands,ADJ,grand
efforts,NOM,effort
dans,PRP,dans
l,NOM,l
',PUN,'
accomplissement,NOM,accomplissement
des,PRP:det,du
tâches,NOM,tâche
qui,PRO:REL,qui
leur,PRO:PER,lui
ont,VER:pres,avoir
été,VER:pper,être
assignées,VER:pper,assigner
.,SENT,.
Ils,PRO:PER,il
ont,VER:pres,avoir
fait,VER:pper,faire
preuve,NOM,preuve
de,PRP,de
professionnalisme,NOM,professionnalisme
et,KON,et
présenté,VER:pper,présenter
plusieurs,PRO:IND,plusieurs
idées,NOM,idée
créatives,ADJ,créatif
",",PUN,","
laissant,VER:ppre,laisser
de,PRP,de
bonnes,ADJ,bon
impressions,NOM,impression
chez,PRP,chez
leurs,DET:POS,leur
collègues,NOM,collègue
et,KON,et
les,DET:ART,le
habitants,NOM,habitant
locaux,ADJ,local
.,SENT,.
Des,PRP:det,du
Casques,NOM,casque
bleus,ADJ,bleu
vietnamiens,ADJ,vietnamien
.,SENT,.
Photo,NOM,photo
:,PUN,:
VNA,NAM,VNA
.,SENT,.
