Rubriques,NOM,rubrique
visant,VER:ppre,viser
à,PRP,à
promouvoir,VER:infi,promouvoir
la,DET:ART,le
coopération,NOM,coopération
bilatérale,ADJ,bilatéral
en,PRP,en
matière,NOM,matière
de,PRP,de
défense,NOM,défense
dans,PRP,dans
les,DET:ART,le
temps,NOM,temps
à,PRP,à
venir,VER:infi,venir
",",PUN,","
en,PRP,en
se,PRO:PER,se
concentrant,VER:ppre,concentrer
sur,PRP,sur
les,DET:ART,le
domaines,NOM,domaine
suivants,ADJ,suivant
:,PUN,:
renforcer,VER:infi,renforcer
les,DET:ART,le
échanges,NOM,échange
de,PRP,de
délégations,NOM,délégation
à,PRP,à
tous,PRO:IND,tout
les,DET:ART,le
niveaux,NOM,niveau
",",PUN,","
en,PRP,en
particulier,ADJ,particulier
les,DET:ART,le
délégations,NOM,délégation
de,PRP,de
haut,ADJ,haut
niveau,NOM,niveau
;,PUN,;
continuer,VER:infi,continuer
à,PRP,à
perfectionner,VER:infi,perfectionner
les,DET:ART,le
cadres,NOM,cadre
et,KON,et
mécanismes,NOM,mécanisme
de,PRP,de
coopération,NOM,coopération
;,PUN,;
promouvoir,VER:infi,promouvoir
la,DET:ART,le
coopération,NOM,coopération
en,PRP,en
matière,NOM,matière
de,PRP,de
formation,NOM,formation
des,PRP:det,du
ressources,NOM,ressource
humaines,ADJ,humain
et,KON,et
la,DET:ART,le
coopération,NOM,coopération
entre,PRP,entre
les,DET:ART,le
forces,NOM,force|forces
navales,ADJ,naval
et,KON,et
aériennes,ADJ,aérien
des,PRP:det,du
deux,NUM,deux
pays,NOM,pays
.,SENT,.
Les,DET:ART,le
deux,NUM,deux
parties,NOM,partie
vont,VER:pres,aller
promouvoir,VER:infi,promouvoir
simultanément,ADV,simultanément
la,DET:ART,le
coopération,NOM,coopération
dans,PRP,dans
des,PRP:det,du
domaines,NOM,domaine
potentiels,ADJ,potentiel
tels,PRO:DEM,tel
que,PRO:REL,que
la,DET:ART,le
cybersécurité,NOM,cybersécurité
",",PUN,","
la,DET:ART,le
transformation,NOM,transformation
numérique,ADJ,numérique
",",PUN,","
la,DET:ART,le
médecine,NOM,médecine
militaire,ADJ,militaire
",",PUN,","
l,VER:pper,l
',PUN,'
industrie,NOM,industrie
de,PRP,de
défense,NOM,défense
",",PUN,","
la,DET:ART,le
législation,NOM,législation
.,SENT,.
.,SENT,.
;,PUN,;
continuer,VER:infi,continuer
à,PRP,à
se,PRO:PER,se
consulter,VER:infi,consulter
et,KON,et
à,PRP,à
se,PRO:PER,se
soutenir,VER:infi,soutenir
dans,PRP,dans
les,DET:ART,le
forums,NOM,forum
et,KON,et
mécanismes,NOM,mécanisme
multilatéraux,ADJ,multilatéral
dirigés,VER:pper,diriger
par,PRP,par
l,NOM,l
',PUN,'
ASEAN,ABR,ASEAN
",",PUN,","
apportant,VER:ppre,apporter
ainsi,ADV,ainsi
une,DET:ART,un
contribution,NOM,contribution
importante,ADJ,important
à,PRP,à
la,DET:ART,le
consolidation,NOM,consolidation
de,PRP,de
la,DET:ART,le
centralité,NOM,centralité
de,PRP,de
l,NOM,l
',PUN,'
ASEAN,ABR,ASEAN
.,SENT,.
